ts_unix,pod,cpu_m,mem_mi
1788986997,processor-85fc9655c-9slw2,9,39
1788986997,processor-85fc9655c-fmlxv,9,35
1788986999,processor-85fc9655c-9slw2,9,39
1788986999,processor-85fc9655c-fmlxv,9,35
1788987001,processor-85fc9655c-9slw2,9,39
1788987001,processor-85fc9655c-fmlxv,9,35
1788987004,processor-85fc9655c-9slw2,9,39
1788987004,processor-85fc9655c-fmlxv,9,35
1788987006,processor-85fc9655c-9slw2,9,39
1788987006,processor-85fc9655c-fmlxv,9,35
1788987008,processor-85fc9655c-9slw2,334,39
1788987008,processor-85fc9655c-fmlxv,9,35
1788987010,processor-85fc9655c-9slw2,334,39
1788987010,processor-85fc9655c-fmlxv,9,35
1788987012,processor-85fc9655c-9slw2,334,39
1788987012,processor-85fc9655c-fmlxv,9,35
1788987015,processor-85fc9655c-9slw2,334,39
1788987015,processor-85fc9655c-fmlxv,9,35
1788987017,processor-85fc9655c-9slw2,334,39
1788987017,processor-85fc9655c-fmlxv,9,35
1788987019,processor-85fc9655c-9slw2,334,39
1788987019,processor-85fc9655c-fmlxv,9,35
1788987021,processor-85fc9655c-9slw2,334,39
1788987021,processor-85fc9655c-fmlxv,9,35
1788987023,processor-85fc9655c-9slw2,643,39
1788987023,processor-85fc9655c-fmlxv,558,35
1788987026,processor-85fc9655c-9slw2,643,39
1788987026,processor-85fc9655c-fmlxv,558,35
1788987028,processor-85fc9655c-9slw2,643,39
1788987028,processor-85fc9655c-fmlxv,558,35
1788987030,processor-85fc9655c-9slw2,643,39
1788987030,processor-85fc9655c-fmlxv,558,35
1788987033,processor-85fc9655c-9slw2,643,39
1788987033,processor-85fc9655c-fmlxv,558,35
1788987035,processor-85fc9655c-9slw2,643,39
1788987035,processor-85fc9655c-fmlxv,558,35
1788987037,processor-85fc9655c-9slw2,643,39
1788987037,processor-85fc9655c-fmlxv,558,35
1788987039,processor-85fc9655c-9slw2,641,39
1788987039,processor-85fc9655c-fmlxv,635,35
1788987042,processor-85fc9655c-9slw2,641,39
1788987042,processor-85fc9655c-fmlxv,635,35
1788987044,processor-85fc9655c-9slw2,641,39
1788987044,processor-85fc9655c-fmlxv,635,35
1788987046,processor-85fc9655c-9slw2,641,39
1788987046,processor-85fc9655c-fmlxv,635,35
1788987048,processor-85fc9655c-9slw2,641,39
1788987048,processor-85fc9655c-fmlxv,635,35
1788987050,processor-85fc9655c-9slw2,641,39
1788987050,processor-85fc9655c-fmlxv,635,35
1788987052,processor-85fc9655c-9slw2,641,39
1788987052,processor-85fc9655c-fmlxv,635,35
1788987055,processor-85fc9655c-9slw2,646,40
1788987055,processor-85fc9655c-fmlxv,641,36
1788987057,processor-85fc9655c-9slw2,646,40
1788987057,processor-85fc9655c-fmlxv,641,36
1788987059,processor-85fc9655c-9slw2,646,40
1788987059,processor-85fc9655c-fmlxv,641,36
1788987061,processor-85fc9655c-9slw2,646,40
1788987061,processor-85fc9655c-fmlxv,641,36
1788987064,processor-85fc9655c-9slw2,646,40
1788987064,processor-85fc9655c-fmlxv,641,36
1788987066,processor-85fc9655c-9slw2,646,40
1788987066,processor-85fc9655c-fmlxv,641,36
1788987068,processor-85fc9655c-9slw2,639,40
1788987068,processor-85fc9655c-fmlxv,657,36
1788987070,processor-85fc9655c-9slw2,639,40
1788987070,processor-85fc9655c-fmlxv,657,36
1788987073,processor-85fc9655c-9slw2,639,40
1788987073,processor-85fc9655c-fmlxv,657,36
1788987075,processor-85fc9655c-9slw2,639,40
1788987075,processor-85fc9655c-fmlxv,657,36
1788987077,processor-85fc9655c-9slw2,639,40
1788987077,processor-85fc9655c-fmlxv,657,36
1788987079,processor-85fc9655c-9slw2,639,40
1788987079,processor-85fc9655c-fmlxv,657,36
1788987081,processor-85fc9655c-9slw2,639,40
1788987081,processor-85fc9655c-fmlxv,657,36
1788987083,processor-85fc9655c-9slw2,544,40
1788987083,processor-85fc9655c-fmlxv,569,36
1788987086,processor-85fc9655c-9slw2,544,40
1788987086,processor-85fc9655c-fmlxv,569,36
1788987088,processor-85fc9655c-9slw2,544,40
1788987088,processor-85fc9655c-fmlxv,569,36
1788987090,processor-85fc9655c-9slw2,544,40
1788987090,processor-85fc9655c-fmlxv,569,36
1788987092,processor-85fc9655c-9slw2,544,40
1788987092,processor-85fc9655c-fmlxv,569,36
1788987094,processor-85fc9655c-9slw2,544,40
1788987094,processor-85fc9655c-fmlxv,569,36
1788987096,processor-85fc9655c-9slw2,544,40
1788987096,processor-85fc9655c-fmlxv,569,36
1788987098,processor-85fc9655c-9slw2,8,40
1788987098,processor-85fc9655c-fmlxv,11,36
1788987100,processor-85fc9655c-9slw2,8,40
1788987100,processor-85fc9655c-fmlxv,11,36
1788987102,processor-85fc9655c-9slw2,8,40
1788987102,processor-85fc9655c-fmlxv,11,36
1788987105,processor-85fc9655c-9slw2,8,40
1788987105,processor-85fc9655c-fmlxv,11,36
1788987107,processor-85fc9655c-9slw2,8,40
1788987107,processor-85fc9655c-fmlxv,11,36
1788987109,processor-85fc9655c-9slw2,8,40
1788987109,processor-85fc9655c-fmlxv,11,36
1788987111,processor-85fc9655c-9slw2,8,40
1788987111,processor-85fc9655c-fmlxv,11,36
1788987113,processor-85fc9655c-9slw2,8,40
1788987113,processor-85fc9655c-fmlxv,8,36
