ts_unix,pod,cpu_m,mem_mi
1788988579,processor-7558b5cdfc-pl8rz,9,35
1788988579,processor-7558b5cdfc-qbnhr,8,36
1788988579,processor-7558b5cdfc-zkvbd,8,35
1788988579,processor-7558b5cdfc-zmf96,9,38
1788988581,processor-7558b5cdfc-pl8rz,9,35
1788988581,processor-7558b5cdfc-qbnhr,8,36
1788988581,processor-7558b5cdfc-zkvbd,8,35
1788988581,processor-7558b5cdfc-zmf96,9,38
1788988583,processor-7558b5cdfc-pl8rz,8,35
1788988583,processor-7558b5cdfc-qbnhr,9,36
1788988583,processor-7558b5cdfc-zkvbd,19,35
1788988583,processor-7558b5cdfc-zmf96,9,38
1788988585,processor-7558b5cdfc-pl8rz,8,35
1788988585,processor-7558b5cdfc-qbnhr,9,36
1788988585,processor-7558b5cdfc-zkvbd,19,35
1788988585,processor-7558b5cdfc-zmf96,9,38
1788988588,processor-7558b5cdfc-pl8rz,8,35
1788988588,processor-7558b5cdfc-qbnhr,9,36
1788988588,processor-7558b5cdfc-zkvbd,19,35
1788988588,processor-7558b5cdfc-zmf96,9,38
1788988590,processor-7558b5cdfc-pl8rz,8,35
1788988590,processor-7558b5cdfc-qbnhr,9,36
1788988590,processor-7558b5cdfc-zkvbd,19,35
1788988590,processor-7558b5cdfc-zmf96,9,38
1788988592,processor-7558b5cdfc-pl8rz,8,35
1788988592,processor-7558b5cdfc-qbnhr,9,36
1788988592,processor-7558b5cdfc-zkvbd,19,35
1788988592,processor-7558b5cdfc-zmf96,9,38
1788988594,processor-7558b5cdfc-pl8rz,8,35
1788988594,processor-7558b5cdfc-qbnhr,9,36
1788988594,processor-7558b5cdfc-zkvbd,19,35
1788988594,processor-7558b5cdfc-zmf96,9,38
1788988597,processor-7558b5cdfc-pl8rz,8,35
1788988597,processor-7558b5cdfc-qbnhr,9,36
1788988597,processor-7558b5cdfc-zkvbd,19,35
1788988597,processor-7558b5cdfc-zmf96,9,38
1788988599,processor-7558b5cdfc-pl8rz,8,35
1788988599,processor-7558b5cdfc-qbnhr,305,36
1788988599,processor-7558b5cdfc-zkvbd,392,35
1788988599,processor-7558b5cdfc-zmf96,120,38
1788988601,processor-7558b5cdfc-pl8rz,8,35
1788988601,processor-7558b5cdfc-qbnhr,305,36
1788988601,processor-7558b5cdfc-zkvbd,392,35
1788988601,processor-7558b5cdfc-zmf96,120,38
1788988603,processor-7558b5cdfc-pl8rz,8,35
1788988603,processor-7558b5cdfc-qbnhr,305,36
1788988603,processor-7558b5cdfc-zkvbd,392,35
1788988603,processor-7558b5cdfc-zmf96,120,38
1788988606,processor-7558b5cdfc-pl8rz,8,35
1788988606,processor-7558b5cdfc-qbnhr,305,36
1788988606,processor-7558b5cdfc-zkvbd,392,35
1788988606,processor-7558b5cdfc-zmf96,120,38
1788988608,processor-7558b5cdfc-pl8rz,8,35
1788988608,processor-7558b5cdfc-qbnhr,305,36
1788988608,processor-7558b5cdfc-zkvbd,392,35
1788988608,processor-7558b5cdfc-zmf96,120,38
1788988610,processor-7558b5cdfc-pl8rz,8,35
1788988610,processor-7558b5cdfc-qbnhr,305,36
1788988610,processor-7558b5cdfc-zkvbd,392,35
1788988610,processor-7558b5cdfc-zmf96,120,38
1788988612,processor-7558b5cdfc-pl8rz,8,35
1788988612,processor-7558b5cdfc-qbnhr,305,36
1788988612,processor-7558b5cdfc-zkvbd,392,35
1788988612,processor-7558b5cdfc-zmf96,120,38
1788988614,processor-7558b5cdfc-pl8rz,351,35
1788988614,processor-7558b5cdfc-qbnhr,413,36
1788988614,processor-7558b5cdfc-zkvbd,392,35
1788988614,processor-7558b5cdfc-zmf96,360,38
1788988617,processor-7558b5cdfc-pl8rz,351,35
1788988617,processor-7558b5cdfc-qbnhr,413,36
1788988617,processor-7558b5cdfc-zkvbd,392,35
1788988617,processor-7558b5cdfc-zmf96,360,38
1788988619,processor-7558b5cdfc-pl8rz,351,35
1788988619,processor-7558b5cdfc-qbnhr,413,36
1788988619,processor-7558b5cdfc-zkvbd,392,35
1788988619,processor-7558b5cdfc-zmf96,360,38
1788988621,processor-7558b5cdfc-pl8rz,351,35
1788988621,processor-7558b5cdfc-qbnhr,413,36
1788988621,processor-7558b5cdfc-zkvbd,392,35
1788988621,processor-7558b5cdfc-zmf96,360,38
1788988624,processor-7558b5cdfc-pl8rz,351,35
1788988624,processor-7558b5cdfc-qbnhr,413,36
1788988624,processor-7558b5cdfc-zkvbd,392,35
