ts_unix,pod,cpu_m,mem_mi
1786294497,processor-86bcb8fdc5-d5rrp,8,41
1786294497,processor-86bcb8fdc5-l8qlm,7,34
1786294497,processor-86bcb8fdc5-mcpss,8,35
1786294497,processor-86bcb8fdc5-wdk7k,8,34
1786294500,processor-86bcb8fdc5-d5rrp,8,41
1786294500,processor-86bcb8fdc5-l8qlm,7,34
1786294500,processor-86bcb8fdc5-mcpss,8,35
1786294500,processor-86bcb8fdc5-wdk7k,8,34
1786294502,processor-86bcb8fdc5-d5rrp,8,41
1786294502,processor-86bcb8fdc5-l8qlm,7,34
1786294502,processor-86bcb8fdc5-mcpss,8,35
1786294502,processor-86bcb8fdc5-wdk7k,8,34
1786294504,processor-86bcb8fdc5-d5rrp,8,41
1786294504,processor-86bcb8fdc5-l8qlm,7,34
1786294504,processor-86bcb8fdc5-mcpss,8,35
1786294504,processor-86bcb8fdc5-wdk7k,8,34
1786294506,processor-86bcb8fdc5-d5rrp,8,41
1786294506,processor-86bcb8fdc5-l8qlm,7,34
1786294506,processor-86bcb8fdc5-mcpss,8,35
1786294506,processor-86bcb8fdc5-wdk7k,8,34
1786294509,processor-86bcb8fdc5-d5rrp,8,41
1786294509,processor-86bcb8fdc5-l8qlm,7,34
1786294509,processor-86bcb8fdc5-mcpss,8,35
1786294509,processor-86bcb8fdc5-wdk7k,8,34
1786294511,processor-86bcb8fdc5-d5rrp,8,41
1786294511,processor-86bcb8fdc5-l8qlm,7,34
1786294511,processor-86bcb8fdc5-mcpss,8,35
1786294511,processor-86bcb8fdc5-wdk7k,8,34
1786294513,processor-86bcb8fdc5-d5rrp,8,41
1786294513,processor-86bcb8fdc5-l8qlm,7,34
1786294513,processor-86bcb8fdc5-mcpss,8,35
1786294513,processor-86bcb8fdc5-wdk7k,8,34
1786294515,processor-86bcb8fdc5-d5rrp,8,41
1786294515,processor-86bcb8fdc5-l8qlm,7,34
1786294515,processor-86bcb8fdc5-mcpss,8,35
1786294515,processor-86bcb8fdc5-wdk7k,8,34
1786294517,processor-86bcb8fdc5-d5rrp,8,41
1786294517,processor-86bcb8fdc5-l8qlm,7,34
1786294517,processor-86bcb8fdc5-mcpss,8,35
1786294517,processor-86bcb8fdc5-wdk7k,8,34
1786294519,processor-86bcb8fdc5-d5rrp,194,41
1786294519,processor-86bcb8fdc5-l8qlm,110,34
1786294519,processor-86bcb8fdc5-mcpss,184,35
1786294519,processor-86bcb8fdc5-wdk7k,73,34
1786294522,processor-86bcb8fdc5-d5rrp,194,41
1786294522,processor-86bcb8fdc5-l8qlm,110,34
1786294522,processor-86bcb8fdc5-mcpss,184,35
1786294522,processor-86bcb8fdc5-wdk7k,73,34
1786294524,processor-86bcb8fdc5-d5rrp,194,41
1786294524,processor-86bcb8fdc5-l8qlm,110,34
1786294524,processor-86bcb8fdc5-mcpss,184,35
1786294524,processor-86bcb8fdc5-wdk7k,73,34
1786294526,processor-86bcb8fdc5-d5rrp,194,41
1786294526,processor-86bcb8fdc5-l8qlm,110,34
1786294526,processor-86bcb8fdc5-mcpss,184,35
1786294526,processor-86bcb8fdc5-wdk7k,73,34
1786294528,processor-86bcb8fdc5-d5rrp,194,41
1786294528,processor-86bcb8fdc5-l8qlm,110,34
1786294528,processor-86bcb8fdc5-mcpss,184,35
1786294528,processor-86bcb8fdc5-wdk7k,73,34
1786294531,processor-86bcb8fdc5-d5rrp,194,41
1786294531,processor-86bcb8fdc5-l8qlm,110,34
1786294531,processor-86bcb8fdc5-mcpss,184,35
1786294531,processor-86bcb8fdc5-wdk7k,73,34
1786294533,processor-86bcb8fdc5-d5rrp,194,41
1786294533,processor-86bcb8fdc5-l8qlm,110,34
1786294533,processor-86bcb8fdc5-mcpss,184,35
1786294533,processor-86bcb8fdc5-wdk7k,73,34
1786294535,processor-86bcb8fdc5-d5rrp,227,41
1786294535,processor-86bcb8fdc5-l8qlm,270,34
1786294535,processor-86bcb8fdc5-mcpss,238,35
1786294535,processor-86bcb8fdc5-wdk7k,218,34
1786294538,processor-86bcb8fdc5-d5rrp,227,41
1786294538,processor-86bcb8fdc5-l8qlm,270,34
1786294538,processor-86bcb8fdc5-mcpss,238,35
1786294538,processor-86bcb8fdc5-wdk7k,218,34
1786294540,processor-86bcb8fdc5-d5rrp,227,41
1786294540,processor-86bcb8fdc5-l8qlm,270,34
1786294540,processor-86bcb8fdc5-mcpss,238,35
1786294540,processor-86bcb8fdc5-wdk7k,218,34
1786294542,processor-86bcb8fdc5-d5rrp,227,41
1786294542,processor-86bcb8fdc5-l8qlm,270,34
1786294542,processor-86bcb8fdc5-mcpss,238,35
1786294542,processor-86bcb8fdc5-wdk7k,218,34
1786294544,processor-86bcb8fdc5-d5rrp,227,41
1786294544,processor-86bcb8fdc5-l8qlm,270,34
1786294544,processor-86bcb8fdc5-mcpss,238,35
1786294544,processor-86bcb8fdc5-wdk7k,218,34
1786294546,processor-86bcb8fdc5-d5rrp,227,41
1786294546,processor-86bcb8fdc5-l8qlm,270,34
1786294546,processor-86bcb8fdc5-mcpss,238,35
1786294546,processor-86bcb8fdc5-wdk7k,218,34
1786294549,processor-86bcb8fdc5-d5rrp,227,41
1786294549,processor-86bcb8fdc5-l8qlm,270,34
1786294549,processor-86bcb8fdc5-mcpss,238,35
1786294549,processor-86bcb8fdc5-wdk7k,218,34
1786294551,processor-86bcb8fdc5-d5rrp,244,41
1786294551,processor-86bcb8fdc5-l8qlm,262,34
1786294551,processor-86bcb8fdc5-mcpss,258,35
1786294551,processor-86bcb8fdc5-wdk7k,213,34
1786294553,processor-86bcb8fdc5-d5rrp,244,41
1786294553,processor-86bcb8fdc5-l8qlm,262,34
1786294553,processor-86bcb8fdc5-mcpss,258,35
1786294553,processor-86bcb8fdc5-wdk7k,213,34
1786294555,processor-86bcb8fdc5-d5rrp,244,41
1786294555,processor-86bcb8fdc5-l8qlm,262,34
1786294555,processor-86bcb8fdc5-mcpss,258,35
1786294555,processor-86bcb8fdc5-wdk7k,213,34
1786294557,processor-86bcb8fdc5-d5rrp,244,41
1786294557,processor-86bcb8fdc5-l8qlm,262,34
1786294557,processor-86bcb8fdc5-mcpss,258,35
1786294557,processor-86bcb8fdc5-wdk7k,213,34
1786294560,processor-86bcb8fdc5-d5rrp,244,41
1786294560,processor-86bcb8fdc5-l8qlm,262,34
1786294560,processor-86bcb8fdc5-mcpss,258,35
1786294560,processor-86bcb8fdc5-wdk7k,213,34
1786294562,processor-86bcb8fdc5-d5rrp,244,41
1786294562,processor-86bcb8fdc5-l8qlm,262,34
1786294562,processor-86bcb8fdc5-mcpss,258,35
1786294562,processor-86bcb8fdc5-wdk7k,213,34
1786294564,processor-86bcb8fdc5-d5rrp,222,41
1786294564,processor-86bcb8fdc5-l8qlm,259,34
1786294564,processor-86bcb8fdc5-mcpss,230,35
1786294564,processor-86bcb8fdc5-wdk7k,206,34
1786294566,processor-86bcb8fdc5-d5rrp,222,41
1786294566,processor-86bcb8fdc5-l8qlm,259,34
1786294566,processor-86bcb8fdc5-mcpss,230,35
1786294566,processor-86bcb8fdc5-wdk7k,206,34
1786294568,processor-86bcb8fdc5-d5rrp,222,41
1786294568,processor-86bcb8fdc5-l8qlm,259,34
1786294568,processor-86bcb8fdc5-mcpss,230,35
1786294568,processor-86bcb8fdc5-wdk7k,206,34
1786294571,processor-86bcb8fdc5-d5rrp,222,41
1786294571,processor-86bcb8fdc5-l8qlm,259,34
1786294571,processor-86bcb8fdc5-mcpss,230,35
1786294571,processor-86bcb8fdc5-wdk7k,206,34
1786294573,processor-86bcb8fdc5-d5rrp,222,41
1786294573,processor-86bcb8fdc5-l8qlm,259,34
1786294573,processor-86bcb8fdc5-mcpss,230,35
1786294573,processor-86bcb8fdc5-wdk7k,206,34
1786294575,processor-86bcb8fdc5-d5rrp,222,41
1786294575,processor-86bcb8fdc5-l8qlm,259,34
1786294575,processor-86bcb8fdc5-mcpss,230,35
1786294575,processor-86bcb8fdc5-wdk7k,206,34
1786294577,processor-86bcb8fdc5-d5rrp,222,41
1786294577,processor-86bcb8fdc5-l8qlm,259,34
1786294577,processor-86bcb8fdc5-mcpss,230,35
1786294577,processor-86bcb8fdc5-wdk7k,206,34
1786294579,processor-86bcb8fdc5-d5rrp,237,41
1786294579,processor-86bcb8fdc5-l8qlm,268,34
1786294579,processor-86bcb8fdc5-mcpss,246,35
1786294579,processor-86bcb8fdc5-wdk7k,206,34
1786294581,processor-86bcb8fdc5-d5rrp,237,41
1786294581,processor-86bcb8fdc5-l8qlm,268,34
1786294581,processor-86bcb8fdc5-mcpss,246,35
1786294581,processor-86bcb8fdc5-wdk7k,206,34
1786294584,processor-86bcb8fdc5-d5rrp,237,41
1786294584,processor-86bcb8fdc5-l8qlm,268,34
1786294584,processor-86bcb8fdc5-mcpss,246,35
1786294584,processor-86bcb8fdc5-wdk7k,206,34
1786294586,processor-86bcb8fdc5-d5rrp,237,41
1786294586,processor-86bcb8fdc5-l8qlm,268,34
1786294586,processor-86bcb8fdc5-mcpss,246,35
1786294586,processor-86bcb8fdc5-wdk7k,206,34
