ts_unix,pod,cpu_m,mem_mi
1786294315,processor-86bcb8fdc5-d5rrp,45,39
1786294315,processor-86bcb8fdc5-mcpss,53,35
1786294317,processor-86bcb8fdc5-d5rrp,45,39
1786294317,processor-86bcb8fdc5-mcpss,53,35
1786294320,processor-86bcb8fdc5-d5rrp,45,39
1786294320,processor-86bcb8fdc5-mcpss,53,35
1786294322,processor-86bcb8fdc5-d5rrp,45,39
1786294322,processor-86bcb8fdc5-mcpss,53,35
1786294324,processor-86bcb8fdc5-d5rrp,76,41
1786294324,processor-86bcb8fdc5-l8qlm,353,34
1786294324,processor-86bcb8fdc5-mcpss,71,35
1786294324,processor-86bcb8fdc5-wdk7k,241,34
1786294327,processor-86bcb8fdc5-d5rrp,76,41
1786294327,processor-86bcb8fdc5-l8qlm,353,34
1786294327,processor-86bcb8fdc5-mcpss,71,35
1786294327,processor-86bcb8fdc5-wdk7k,241,34
1786294329,processor-86bcb8fdc5-d5rrp,76,41
1786294329,processor-86bcb8fdc5-l8qlm,353,34
1786294329,processor-86bcb8fdc5-mcpss,71,35
1786294329,processor-86bcb8fdc5-wdk7k,241,34
1786294331,processor-86bcb8fdc5-d5rrp,76,41
1786294331,processor-86bcb8fdc5-l8qlm,353,34
1786294331,processor-86bcb8fdc5-mcpss,71,35
1786294331,processor-86bcb8fdc5-wdk7k,241,34
1786294334,processor-86bcb8fdc5-d5rrp,76,41
1786294334,processor-86bcb8fdc5-l8qlm,353,34
1786294334,processor-86bcb8fdc5-mcpss,71,35
1786294334,processor-86bcb8fdc5-wdk7k,241,34
1786294336,processor-86bcb8fdc5-d5rrp,76,41
1786294336,processor-86bcb8fdc5-l8qlm,353,34
1786294336,processor-86bcb8fdc5-mcpss,71,35
1786294336,processor-86bcb8fdc5-wdk7k,241,34
1786294338,processor-86bcb8fdc5-d5rrp,76,41
1786294338,processor-86bcb8fdc5-l8qlm,353,34
1786294338,processor-86bcb8fdc5-mcpss,71,35
1786294338,processor-86bcb8fdc5-wdk7k,241,34
1786294341,processor-86bcb8fdc5-d5rrp,235,41
1786294341,processor-86bcb8fdc5-l8qlm,235,34
1786294341,processor-86bcb8fdc5-mcpss,269,35
1786294341,processor-86bcb8fdc5-wdk7k,217,34
1786294343,processor-86bcb8fdc5-d5rrp,235,41
1786294343,processor-86bcb8fdc5-l8qlm,235,34
1786294343,processor-86bcb8fdc5-mcpss,269,35
1786294343,processor-86bcb8fdc5-wdk7k,217,34
1786294345,processor-86bcb8fdc5-d5rrp,235,41
1786294345,processor-86bcb8fdc5-l8qlm,235,34
1786294345,processor-86bcb8fdc5-mcpss,269,35
1786294345,processor-86bcb8fdc5-wdk7k,217,34
1786294347,processor-86bcb8fdc5-d5rrp,235,41
1786294347,processor-86bcb8fdc5-l8qlm,235,34
1786294347,processor-86bcb8fdc5-mcpss,269,35
1786294347,processor-86bcb8fdc5-wdk7k,217,34
1786294350,processor-86bcb8fdc5-d5rrp,235,41
1786294350,processor-86bcb8fdc5-l8qlm,235,34
1786294350,processor-86bcb8fdc5-mcpss,269,35
1786294350,processor-86bcb8fdc5-wdk7k,217,34
1786294352,processor-86bcb8fdc5-d5rrp,235,41
1786294352,processor-86bcb8fdc5-l8qlm,235,34
1786294352,processor-86bcb8fdc5-mcpss,269,35
1786294352,processor-86bcb8fdc5-wdk7k,217,34
1786294354,processor-86bcb8fdc5-d5rrp,249,41
1786294354,processor-86bcb8fdc5-l8qlm,249,34
1786294354,processor-86bcb8fdc5-mcpss,288,35
1786294354,processor-86bcb8fdc5-wdk7k,225,34
1786294356,processor-86bcb8fdc5-d5rrp,249,41
1786294356,processor-86bcb8fdc5-l8qlm,249,34
1786294356,processor-86bcb8fdc5-mcpss,288,35
1786294356,processor-86bcb8fdc5-wdk7k,225,34
1786294359,processor-86bcb8fdc5-d5rrp,249,41
1786294359,processor-86bcb8fdc5-l8qlm,249,34
1786294359,processor-86bcb8fdc5-mcpss,288,35
1786294359,processor-86bcb8fdc5-wdk7k,225,34
1786294361,processor-86bcb8fdc5-d5rrp,249,41
1786294361,processor-86bcb8fdc5-l8qlm,249,34
1786294361,processor-86bcb8fdc5-mcpss,288,35
1786294361,processor-86bcb8fdc5-wdk7k,225,34
1786294363,processor-86bcb8fdc5-d5rrp,249,41
1786294363,processor-86bcb8fdc5-l8qlm,249,34
1786294363,processor-86bcb8fdc5-mcpss,288,35
1786294363,processor-86bcb8fdc5-wdk7k,225,34
1786294365,processor-86bcb8fdc5-d5rrp,249,41
1786294365,processor-86bcb8fdc5-l8qlm,249,34
1786294365,processor-86bcb8fdc5-mcpss,288,35
1786294365,processor-86bcb8fdc5-wdk7k,225,34
1786294367,processor-86bcb8fdc5-d5rrp,249,41
1786294367,processor-86bcb8fdc5-l8qlm,249,34
1786294367,processor-86bcb8fdc5-mcpss,288,35
1786294367,processor-86bcb8fdc5-wdk7k,225,34
1786294370,processor-86bcb8fdc5-d5rrp,230,41
1786294370,processor-86bcb8fdc5-l8qlm,230,34
1786294370,processor-86bcb8fdc5-mcpss,286,35
1786294370,processor-86bcb8fdc5-wdk7k,209,34
1786294372,processor-86bcb8fdc5-d5rrp,230,41
1786294372,processor-86bcb8fdc5-l8qlm,230,34
1786294372,processor-86bcb8fdc5-mcpss,286,35
1786294372,processor-86bcb8fdc5-wdk7k,209,34
1786294374,processor-86bcb8fdc5-d5rrp,230,41
1786294374,processor-86bcb8fdc5-l8qlm,230,34
1786294374,processor-86bcb8fdc5-mcpss,286,35
1786294374,processor-86bcb8fdc5-wdk7k,209,34
1786294376,processor-86bcb8fdc5-d5rrp,230,41
1786294376,processor-86bcb8fdc5-l8qlm,230,34
1786294376,processor-86bcb8fdc5-mcpss,286,35
1786294376,processor-86bcb8fdc5-wdk7k,209,34
1786294379,processor-86bcb8fdc5-d5rrp,230,41
1786294379,processor-86bcb8fdc5-l8qlm,230,34
1786294379,processor-86bcb8fdc5-mcpss,286,35
1786294379,processor-86bcb8fdc5-wdk7k,209,34
1786294381,processor-86bcb8fdc5-d5rrp,230,41
1786294381,processor-86bcb8fdc5-l8qlm,230,34
1786294381,processor-86bcb8fdc5-mcpss,286,35
1786294381,processor-86bcb8fdc5-wdk7k,209,34
1786294383,processor-86bcb8fdc5-d5rrp,230,41
1786294383,processor-86bcb8fdc5-l8qlm,230,34
1786294383,processor-86bcb8fdc5-mcpss,286,35
1786294383,processor-86bcb8fdc5-wdk7k,209,34
1786294385,processor-86bcb8fdc5-d5rrp,238,41
1786294385,processor-86bcb8fdc5-l8qlm,230,34
