ts_unix,pod,cpu_m,mem_mi
1781680817,processor-6d5f898c79-5vvwp,61,33
1781680817,processor-6d5f898c79-6hlt6,63,34
1781680817,processor-6d5f898c79-9cnqx,66,34
1781680817,processor-6d5f898c79-lnpjz,61,34
1781680819,processor-6d5f898c79-5vvwp,66,33
1781680819,processor-6d5f898c79-6hlt6,67,34
1781680819,processor-6d5f898c79-9cnqx,66,34
1781680819,processor-6d5f898c79-lnpjz,64,33
1781680821,processor-6d5f898c79-5vvwp,66,33
1781680821,processor-6d5f898c79-6hlt6,67,34
1781680821,processor-6d5f898c79-9cnqx,66,34
1781680821,processor-6d5f898c79-lnpjz,64,33
1781680823,processor-6d5f898c79-5vvwp,66,33
1781680823,processor-6d5f898c79-6hlt6,67,34
1781680823,processor-6d5f898c79-9cnqx,66,34
1781680823,processor-6d5f898c79-lnpjz,64,33
1781680825,processor-6d5f898c79-5vvwp,66,33
1781680825,processor-6d5f898c79-6hlt6,67,34
1781680825,processor-6d5f898c79-9cnqx,66,34
1781680825,processor-6d5f898c79-lnpjz,64,33
1781680827,processor-6d5f898c79-5vvwp,66,33
1781680827,processor-6d5f898c79-6hlt6,67,34
1781680827,processor-6d5f898c79-9cnqx,66,34
1781680827,processor-6d5f898c79-lnpjz,64,33
1781680829,processor-6d5f898c79-5vvwp,66,33
1781680829,processor-6d5f898c79-6hlt6,67,34
1781680829,processor-6d5f898c79-9cnqx,66,34
1781680829,processor-6d5f898c79-lnpjz,64,33
1781680832,processor-6d5f898c79-5vvwp,66,33
1781680832,processor-6d5f898c79-6hlt6,67,34
1781680832,processor-6d5f898c79-9cnqx,66,34
1781680832,processor-6d5f898c79-lnpjz,64,33
1781680834,processor-6d5f898c79-5vvwp,52,33
1781680834,processor-6d5f898c79-6hlt6,45,34
1781680834,processor-6d5f898c79-9cnqx,48,34
1781680834,processor-6d5f898c79-lnpjz,51,33
1781680836,processor-6d5f898c79-5vvwp,52,33
1781680836,processor-6d5f898c79-6hlt6,45,34
1781680836,processor-6d5f898c79-9cnqx,48,34
1781680836,processor-6d5f898c79-lnpjz,51,33
1781680838,processor-6d5f898c79-5vvwp,52,33
1781680838,processor-6d5f898c79-6hlt6,45,34
1781680838,processor-6d5f898c79-9cnqx,48,34
1781680838,processor-6d5f898c79-lnpjz,51,33
1781680840,processor-6d5f898c79-5vvwp,52,33
1781680840,processor-6d5f898c79-6hlt6,45,34
1781680840,processor-6d5f898c79-9cnqx,48,34
1781680840,processor-6d5f898c79-lnpjz,51,33
1781680842,processor-6d5f898c79-5vvwp,52,33
