ts_unix,pod,cpu_m,mem_mi
1788813333,processor-777bd786cc-x5psd,8,35
1788813336,processor-777bd786cc-x5psd,8,35
1788813338,processor-777bd786cc-x5psd,8,35
1788813340,processor-777bd786cc-x5psd,8,35
1788813342,processor-777bd786cc-x5psd,8,35
1788813344,processor-777bd786cc-x5psd,8,35
1788813346,processor-777bd786cc-x5psd,8,35
1788813348,processor-777bd786cc-x5psd,109,36
1788813351,processor-777bd786cc-x5psd,109,36
1788813353,processor-777bd786cc-x5psd,109,36
1788813355,processor-777bd786cc-x5psd,109,36
1788813357,processor-777bd786cc-x5psd,109,36
1788813359,processor-777bd786cc-x5psd,109,36
1788813361,processor-777bd786cc-x5psd,109,36
1788813363,processor-777bd786cc-x5psd,138,36
1788813366,processor-777bd786cc-x5psd,138,36
1788813368,processor-777bd786cc-x5psd,138,36
1788813370,processor-777bd786cc-x5psd,138,36
1788813372,processor-777bd786cc-x5psd,138,36
1788813374,processor-777bd786cc-x5psd,138,36
1788813376,processor-777bd786cc-x5psd,138,36
1788813378,processor-777bd786cc-x5psd,140,36
1788813381,processor-777bd786cc-x5psd,140,36
1788813383,processor-777bd786cc-x5psd,140,36
1788813385,processor-777bd786cc-x5psd,140,36
1788813387,processor-777bd786cc-x5psd,140,36
1788813389,processor-777bd786cc-x5psd,140,36
1788813391,processor-777bd786cc-x5psd,140,36
1788813393,processor-777bd786cc-x5psd,136,36
1788813396,processor-777bd786cc-x5psd,136,36
1788813398,processor-777bd786cc-x5psd,136,36
1788813400,processor-777bd786cc-x5psd,136,36
1788813402,processor-777bd786cc-x5psd,136,36
1788813404,processor-777bd786cc-x5psd,136,36
1788813406,processor-777bd786cc-x5psd,136,36
1788813408,processor-777bd786cc-x5psd,145,36
1788813411,processor-777bd786cc-x5psd,145,36
1788813413,processor-777bd786cc-x5psd,145,36
1788813415,processor-777bd786cc-x5psd,145,36
1788813417,processor-777bd786cc-x5psd,145,36
1788813419,processor-777bd786cc-x5psd,145,36
1788813421,processor-777bd786cc-x5psd,145,36
1788813423,processor-777bd786cc-x5psd,143,36
1788813426,processor-777bd786cc-x5psd,143,36
1788813428,processor-777bd786cc-x5psd,143,36
1788813430,processor-777bd786cc-x5psd,143,36
1788813432,processor-777bd786cc-x5psd,143,36
1788813434,processor-777bd786cc-x5psd,143,36
1788813436,processor-777bd786cc-x5psd,143,36
1788813438,processor-777bd786cc-x5psd,141,36
1788813440,processor-777bd786cc-x5psd,141,36
1788813442,processor-777bd786cc-x5psd,141,36
1788813445,processor-777bd786cc-x5psd,141,36
1788813447,processor-777bd786cc-x5psd,141,36
1788813449,processor-777bd786cc-x5psd,141,36
1788813451,processor-777bd786cc-x5psd,141,36
1788813453,processor-777bd786cc-x5psd,143,36
1788813455,processor-777bd786cc-x5psd,143,36
1788813457,processor-777bd786cc-x5psd,143,36
1788813459,processor-777bd786cc-x5psd,143,36
1788813462,processor-777bd786cc-x5psd,143,36
1788813464,processor-777bd786cc-x5psd,143,36
1788813466,processor-777bd786cc-x5psd,143,36
1788813468,processor-777bd786cc-x5psd,143,36
1788813470,processor-777bd786cc-x5psd,143,36
1788813472,processor-777bd786cc-x5psd,143,36
1788813475,processor-777bd786cc-x5psd,143,36
1788813477,processor-777bd786cc-x5psd,143,36
