ts_unix,pod,cpu_m,mem_mi
1788987968,processor-85fc9655c-bct82,9,35
1788987968,processor-85fc9655c-h6tqv,9,35
1788987968,processor-85fc9655c-p6h2d,8,35
1788987968,processor-85fc9655c-vg6t4,79,36
1788987970,processor-85fc9655c-bct82,9,35
1788987970,processor-85fc9655c-h6tqv,9,35
1788987970,processor-85fc9655c-p6h2d,8,35
1788987970,processor-85fc9655c-vg6t4,79,36
1788987972,processor-85fc9655c-bct82,9,35
1788987972,processor-85fc9655c-h6tqv,9,35
1788987972,processor-85fc9655c-p6h2d,8,35
1788987972,processor-85fc9655c-vg6t4,79,36
1788987975,processor-85fc9655c-bct82,9,35
1788987975,processor-85fc9655c-h6tqv,9,35
1788987975,processor-85fc9655c-p6h2d,8,35
1788987975,processor-85fc9655c-vg6t4,79,36
1788987977,processor-85fc9655c-bct82,9,35
1788987977,processor-85fc9655c-h6tqv,9,35
1788987977,processor-85fc9655c-p6h2d,8,35
1788987977,processor-85fc9655c-vg6t4,79,36
1788987979,processor-85fc9655c-bct82,9,35
1788987979,processor-85fc9655c-h6tqv,9,35
1788987979,processor-85fc9655c-p6h2d,8,35
1788987979,processor-85fc9655c-vg6t4,79,36
1788987981,processor-85fc9655c-bct82,9,35
1788987981,processor-85fc9655c-h6tqv,9,35
1788987981,processor-85fc9655c-p6h2d,8,35
1788987981,processor-85fc9655c-vg6t4,79,36
1788987983,processor-85fc9655c-bct82,229,35
1788987983,processor-85fc9655c-h6tqv,134,35
1788987983,processor-85fc9655c-p6h2d,177,35
1788987983,processor-85fc9655c-vg6t4,157,36
1788987986,processor-85fc9655c-bct82,229,35
1788987986,processor-85fc9655c-h6tqv,134,35
1788987986,processor-85fc9655c-p6h2d,177,35
1788987986,processor-85fc9655c-vg6t4,157,36
1788987988,processor-85fc9655c-bct82,229,35
1788987988,processor-85fc9655c-h6tqv,134,35
1788987988,processor-85fc9655c-p6h2d,177,35
1788987988,processor-85fc9655c-vg6t4,157,36
1788987990,processor-85fc9655c-bct82,229,35
1788987990,processor-85fc9655c-h6tqv,134,35
1788987990,processor-85fc9655c-p6h2d,177,35
1788987990,processor-85fc9655c-vg6t4,157,36
1788987993,processor-85fc9655c-bct82,229,35
1788987993,processor-85fc9655c-h6tqv,134,35
1788987993,processor-85fc9655c-p6h2d,177,35
1788987993,processor-85fc9655c-vg6t4,157,36
1788987995,processor-85fc9655c-bct82,229,35
1788987995,processor-85fc9655c-h6tqv,134,35
1788987995,processor-85fc9655c-p6h2d,177,35
1788987995,processor-85fc9655c-vg6t4,157,36
1788987997,processor-85fc9655c-bct82,229,35
1788987997,processor-85fc9655c-h6tqv,134,35
1788987997,processor-85fc9655c-p6h2d,177,35
1788987997,processor-85fc9655c-vg6t4,157,36
1788987999,processor-85fc9655c-bct82,482,35
1788987999,processor-85fc9655c-h6tqv,367,35
1788987999,processor-85fc9655c-p6h2d,361,35
1788987999,processor-85fc9655c-vg6t4,350,36
1788988001,processor-85fc9655c-bct82,482,35
1788988001,processor-85fc9655c-h6tqv,367,35
1788988001,processor-85fc9655c-p6h2d,361,35
1788988001,processor-85fc9655c-vg6t4,350,36
1788988004,processor-85fc9655c-bct82,482,35
1788988004,processor-85fc9655c-h6tqv,367,35
1788988004,processor-85fc9655c-p6h2d,361,35
1788988004,processor-85fc9655c-vg6t4,350,36
1788988006,processor-85fc9655c-bct82,482,35
1788988006,processor-85fc9655c-h6tqv,367,35
1788988006,processor-85fc9655c-p6h2d,361,35
1788988006,processor-85fc9655c-vg6t4,350,36
1788988008,processor-85fc9655c-bct82,482,35
1788988008,processor-85fc9655c-h6tqv,367,35
1788988008,processor-85fc9655c-p6h2d,361,35
1788988008,processor-85fc9655c-vg6t4,350,36
1788988010,processor-85fc9655c-bct82,482,35
1788988010,processor-85fc9655c-h6tqv,367,35
1788988010,processor-85fc9655c-p6h2d,361,35
1788988010,processor-85fc9655c-vg6t4,350,36
1788988012,processor-85fc9655c-bct82,482,35
1788988012,processor-85fc9655c-h6tqv,367,35
1788988012,processor-85fc9655c-p6h2d,361,35
1788988012,processor-85fc9655c-vg6t4,350,36
1788988015,processor-85fc9655c-bct82,482,35
1788988015,processor-85fc9655c-h6tqv,413,35
1788988015,processor-85fc9655c-p6h2d,380,35
1788988015,processor-85fc9655c-vg6t4,351,36
1788988017,processor-85fc9655c-bct82,482,35
1788988017,processor-85fc9655c-h6tqv,413,35
1788988017,processor-85fc9655c-p6h2d,380,35
1788988017,processor-85fc9655c-vg6t4,351,36
1788988019,processor-85fc9655c-bct82,482,35
1788988019,processor-85fc9655c-h6tqv,413,35
1788988019,processor-85fc9655c-p6h2d,380,35
1788988019,processor-85fc9655c-vg6t4,351,36
1788988022,processor-85fc9655c-bct82,482,35
1788988022,processor-85fc9655c-h6tqv,413,35
