ts_unix,pod,cpu_m,mem_mi
1789049351,processor-67575b846-8h69c,112,35
1789049351,processor-67575b846-ng7fr,185,35
1789049351,processor-67575b846-w4rs8,205,34
1789049351,processor-67575b846-wkvtd,195,34
1789049356,processor-67575b846-8h69c,112,35
1789049356,processor-67575b846-ng7fr,185,35
1789049356,processor-67575b846-w4rs8,205,34
1789049356,processor-67575b846-wkvtd,195,34
1789049361,processor-67575b846-8h69c,112,35
1789049361,processor-67575b846-ng7fr,185,35
1789049361,processor-67575b846-w4rs8,205,34
1789049361,processor-67575b846-wkvtd,195,34
1789049367,processor-67575b846-ng7fr,232,35
1789049367,processor-67575b846-wkvtd,148,35
1789049373,processor-67575b846-wkvtd,148,35
1789049378,processor-67575b846-wkvtd,148,35
1789049383,processor-67575b846-wkvtd,228,35
1789049388,processor-67575b846-wkvtd,228,35
1789049394,processor-67575b846-wkvtd,250,35
1789049399,processor-67575b846-wkvtd,250,35
1789049404,processor-67575b846-wkvtd,250,35
1789049409,processor-67575b846-tnk2b,249,35
1789049409,processor-67575b846-wkvtd,249,35
1789049414,processor-67575b846-tnk2b,249,35
1789049414,processor-67575b846-wkvtd,249,35
1789049420,processor-67575b846-tnk2b,249,35
1789049420,processor-67575b846-wkvtd,249,35
1789049425,processor-67575b846-tnk2b,243,35
1789049425,processor-67575b846-wkvtd,252,35
1789049430,processor-67575b846-tnk2b,243,35
1789049430,processor-67575b846-wkvtd,252,35
1789049436,processor-67575b846-tnk2b,243,35
1789049436,processor-67575b846-wkvtd,252,35
1789049441,processor-67575b846-bfcnj,249,35
1789049441,processor-67575b846-tnk2b,250,35
1789049441,processor-67575b846-wkvtd,248,35
1789049447,processor-67575b846-bfcnj,249,35
1789049447,processor-67575b846-tnk2b,250,35
1789049447,processor-67575b846-wkvtd,248,35
1789049452,processor-67575b846-bfcnj,249,35
1789049452,processor-67575b846-tnk2b,250,35
1789049452,processor-67575b846-wkvtd,248,35
1789049458,processor-67575b846-bfcnj,249,35
1789049458,processor-67575b846-tnk2b,251,35
1789049458,processor-67575b846-wkvtd,252,35
1789049463,processor-67575b846-bfcnj,249,35
1789049463,processor-67575b846-tnk2b,251,35
1789049463,processor-67575b846-wkvtd,252,35
1789049468,processor-67575b846-bfcnj,249,35
1789049468,processor-67575b846-tnk2b,251,35
1789049468,processor-67575b846-wkvtd,252,35
1789049473,processor-67575b846-bfcnj,250,35
1789049473,processor-67575b846-tnk2b,250,35
1789049473,processor-67575b846-wkvtd,250,35
1789049478,processor-67575b846-bfcnj,250,35
1789049478,processor-67575b846-tnk2b,250,35
1789049478,processor-67575b846-wkvtd,250,35
1789049484,processor-67575b846-bfcnj,251,35
1789049484,processor-67575b846-tnk2b,250,35
1789049484,processor-67575b846-wkvtd,250,35
1789049490,processor-67575b846-bfcnj,251,35
1789049490,processor-67575b846-tnk2b,250,35
1789049490,processor-67575b846-wkvtd,250,35
1789049495,processor-67575b846-bfcnj,251,35
