ts_unix,pod,cpu_m,mem_mi
1788984518,processor-79db8df9b9-bzrxz,8,35
1788984518,processor-79db8df9b9-mcftx,9,35
1788984520,processor-79db8df9b9-bzrxz,8,35
1788984520,processor-79db8df9b9-mcftx,9,35
1788984523,processor-79db8df9b9-bzrxz,8,35
1788984523,processor-79db8df9b9-mcftx,9,35
1788984525,processor-79db8df9b9-bzrxz,8,35
1788984525,processor-79db8df9b9-mcftx,9,35
1788984528,processor-79db8df9b9-bzrxz,8,35
1788984528,processor-79db8df9b9-mcftx,9,35
1788984530,processor-79db8df9b9-bzrxz,8,35
1788984530,processor-79db8df9b9-mcftx,9,35
1788984532,processor-79db8df9b9-bzrxz,8,35
1788984532,processor-79db8df9b9-mcftx,9,35
1788984534,processor-79db8df9b9-bzrxz,258,36
1788984534,processor-79db8df9b9-mcftx,145,35
1788984537,processor-79db8df9b9-bzrxz,258,36
1788984537,processor-79db8df9b9-mcftx,145,35
1788984539,processor-79db8df9b9-bzrxz,258,36
1788984539,processor-79db8df9b9-mcftx,145,35
1788984542,processor-79db8df9b9-bzrxz,258,36
1788984542,processor-79db8df9b9-mcftx,145,35
1788984544,processor-79db8df9b9-bzrxz,258,36
1788984544,processor-79db8df9b9-mcftx,145,35
1788984546,processor-79db8df9b9-bzrxz,258,36
1788984546,processor-79db8df9b9-mcftx,145,35
1788984549,processor-79db8df9b9-bzrxz,258,36
1788984549,processor-79db8df9b9-mcftx,301,35
1788984551,processor-79db8df9b9-bzrxz,258,36
1788984551,processor-79db8df9b9-mcftx,301,35
1788984554,processor-79db8df9b9-bzrxz,258,36
1788984554,processor-79db8df9b9-mcftx,301,35
1788984556,processor-79db8df9b9-bzrxz,258,36
1788984556,processor-79db8df9b9-mcftx,301,35
1788984558,processor-79db8df9b9-bzrxz,258,36
1788984558,processor-79db8df9b9-mcftx,301,35
1788984561,processor-79db8df9b9-bzrxz,258,36
1788984561,processor-79db8df9b9-mcftx,301,35
1788984563,processor-79db8df9b9-bzrxz,300,36
1788984563,processor-79db8df9b9-mcftx,302,35
1788984566,processor-79db8df9b9-bzrxz,300,36
1788984566,processor-79db8df9b9-mcftx,302,35
1788984568,processor-79db8df9b9-bzrxz,300,36
1788984568,processor-79db8df9b9-mcftx,302,35
1788984570,processor-79db8df9b9-bzrxz,300,36
1788984570,processor-79db8df9b9-mcftx,302,35
1788984572,processor-79db8df9b9-bzrxz,300,36
1788984572,processor-79db8df9b9-mcftx,302,35
1788984574,processor-79db8df9b9-bzrxz,300,36
1788984574,processor-79db8df9b9-mcftx,302,35
1788984577,processor-79db8df9b9-bzrxz,300,36
1788984577,processor-79db8df9b9-mcftx,302,35
1788984579,processor-79db8df9b9-bzrxz,301,36
1788984579,processor-79db8df9b9-mcftx,300,35
1788984581,processor-79db8df9b9-bzrxz,301,36
1788984581,processor-79db8df9b9-mcftx,300,35
1788984583,processor-79db8df9b9-bzrxz,301,36
1788984583,processor-79db8df9b9-mcftx,300,35
1788984586,processor-79db8df9b9-bzrxz,301,36
1788984586,processor-79db8df9b9-mcftx,300,35
1788984588,processor-79db8df9b9-bzrxz,301,36
1788984588,processor-79db8df9b9-mcftx,300,35
1788984590,processor-79db8df9b9-bzrxz,301,36
1788984590,processor-79db8df9b9-mcftx,300,35
1788984592,processor-79db8df9b9-bzrxz,301,36
1788984592,processor-79db8df9b9-mcftx,300,35
1788984595,processor-79db8df9b9-bzrxz,300,36
1788984595,processor-79db8df9b9-mcftx,301,35
1788984597,processor-79db8df9b9-bzrxz,300,36
1788984597,processor-79db8df9b9-mcftx,301,35
1788984599,processor-79db8df9b9-bzrxz,300,36
1788984599,processor-79db8df9b9-mcftx,301,35
1788984601,processor-79db8df9b9-bzrxz,300,36
1788984601,processor-79db8df9b9-mcftx,301,35
1788984603,processor-79db8df9b9-bzrxz,300,36
1788984603,processor-79db8df9b9-mcftx,301,35
1788984605,processor-79db8df9b9-bzrxz,300,36
1788984605,processor-79db8df9b9-mcftx,301,35
1788984607,processor-79db8df9b9-bzrxz,300,36
1788984607,processor-79db8df9b9-mcftx,301,35
1788984610,processor-79db8df9b9-bzrxz,300,36
1788984610,processor-79db8df9b9-mcftx,300,35
1788984612,processor-79db8df9b9-bzrxz,300,36
1788984612,processor-79db8df9b9-mcftx,300,35
1788984614,processor-79db8df9b9-bzrxz,300,36
1788984614,processor-79db8df9b9-mcftx,300,35
1788984616,processor-79db8df9b9-bzrxz,300,36
1788984616,processor-79db8df9b9-mcftx,300,35
1788984618,processor-79db8df9b9-bzrxz,300,36
1788984618,processor-79db8df9b9-mcftx,300,35
1788984620,processor-79db8df9b9-bzrxz,300,36
1788984620,processor-79db8df9b9-mcftx,300,35
1788984622,processor-79db8df9b9-bzrxz,300,36
1788984622,processor-79db8df9b9-mcftx,300,35
1788984624,processor-79db8df9b9-bzrxz,300,36
1788984624,processor-79db8df9b9-mcftx,300,35
1788984627,processor-79db8df9b9-bzrxz,300,36
1788984627,processor-79db8df9b9-mcftx,300,35
1788984629,processor-79db8df9b9-bzrxz,300,36
1788984629,processor-79db8df9b9-mcftx,300,35
1788984631,processor-79db8df9b9-bzrxz,300,36
1788984631,processor-79db8df9b9-mcftx,300,35
1788984633,processor-79db8df9b9-bzrxz,300,36
1788984633,processor-79db8df9b9-mcftx,300,35
1788984635,processor-79db8df9b9-bzrxz,300,36
1788984635,processor-79db8df9b9-mcftx,300,35
1788984637,processor-79db8df9b9-bzrxz,300,36
1788984637,processor-79db8df9b9-mcftx,300,35
1788984639,processor-79db8df9b9-bzrxz,299,36
1788984639,processor-79db8df9b9-mcftx,300,35
1788984641,processor-79db8df9b9-bzrxz,299,36
1788984641,processor-79db8df9b9-mcftx,300,35
1788984644,processor-79db8df9b9-bzrxz,299,36
1788984644,processor-79db8df9b9-mcftx,300,35
1788984646,processor-79db8df9b9-bzrxz,299,36
1788984646,processor-79db8df9b9-mcftx,300,35
1788984648,processor-79db8df9b9-bzrxz,299,36
1788984648,processor-79db8df9b9-mcftx,300,35
1788984650,processor-79db8df9b9-bzrxz,299,36
1788984650,processor-79db8df9b9-mcftx,300,35
1788984652,processor-79db8df9b9-bzrxz,299,36
1788984652,processor-79db8df9b9-mcftx,300,35
1788984654,processor-79db8df9b9-bzrxz,301,36
1788984654,processor-79db8df9b9-mcftx,288,35
1788984656,processor-79db8df9b9-bzrxz,301,36
1788984656,processor-79db8df9b9-mcftx,288,35
1788984658,processor-79db8df9b9-bzrxz,301,36
1788984658,processor-79db8df9b9-mcftx,288,35
1788984660,processor-79db8df9b9-bzrxz,301,36
1788984660,processor-79db8df9b9-mcftx,288,35
1788984663,processor-79db8df9b9-bzrxz,301,36
1788984663,processor-79db8df9b9-mcftx,288,35
1788984665,processor-79db8df9b9-bzrxz,301,36
1788984665,processor-79db8df9b9-mcftx,288,35
1788984667,processor-79db8df9b9-bzrxz,301,36
1788984667,processor-79db8df9b9-mcftx,288,35
1788984669,processor-79db8df9b9-bzrxz,280,35
1788984669,processor-79db8df9b9-mcftx,9,35
1788984671,processor-79db8df9b9-bzrxz,280,35
1788984671,processor-79db8df9b9-mcftx,9,35
1788984673,processor-79db8df9b9-bzrxz,280,35
1788984673,processor-79db8df9b9-mcftx,9,35
1788984675,processor-79db8df9b9-bzrxz,280,35
1788984675,processor-79db8df9b9-mcftx,9,35
1788984677,processor-79db8df9b9-bzrxz,280,35
1788984677,processor-79db8df9b9-mcftx,9,35
1788984680,processor-79db8df9b9-bzrxz,280,35
1788984680,processor-79db8df9b9-mcftx,9,35
1788984682,processor-79db8df9b9-bzrxz,280,35
1788984682,processor-79db8df9b9-mcftx,9,35
1788984684,processor-79db8df9b9-bzrxz,9,35
1788984684,processor-79db8df9b9-mcftx,9,35
1788984686,processor-79db8df9b9-bzrxz,9,35
1788984686,processor-79db8df9b9-mcftx,9,35
1788984688,processor-79db8df9b9-bzrxz,9,35
1788984688,processor-79db8df9b9-mcftx,9,35
1788984690,processor-79db8df9b9-bzrxz,9,35
1788984690,processor-79db8df9b9-mcftx,9,35
1788984692,processor-79db8df9b9-bzrxz,9,35
1788984692,processor-79db8df9b9-mcftx,9,35
1788984694,processor-79db8df9b9-bzrxz,9,35
1788984694,processor-79db8df9b9-mcftx,9,35
1788984697,processor-79db8df9b9-bzrxz,9,35
1788984697,processor-79db8df9b9-mcftx,9,35
1788984699,processor-79db8df9b9-bzrxz,9,35
1788984699,processor-79db8df9b9-mcftx,8,35
