ts_unix,pod,cpu_m,mem_mi
1786293345,processor-86bcb8fdc5-sc4qt,8,35
1786293347,processor-86bcb8fdc5-sc4qt,8,35
1786293350,processor-86bcb8fdc5-mcpss,313,34
1786293350,processor-86bcb8fdc5-sc4qt,47,35
1786293352,processor-86bcb8fdc5-mcpss,313,34
1786293352,processor-86bcb8fdc5-sc4qt,47,35
1786293354,processor-86bcb8fdc5-mcpss,313,34
1786293354,processor-86bcb8fdc5-sc4qt,47,35
1786293356,processor-86bcb8fdc5-mcpss,313,34
1786293356,processor-86bcb8fdc5-sc4qt,47,35
1786293359,processor-86bcb8fdc5-mcpss,313,34
1786293359,processor-86bcb8fdc5-sc4qt,47,35
1786293361,processor-86bcb8fdc5-mcpss,313,34
1786293361,processor-86bcb8fdc5-sc4qt,47,35
1786293363,processor-86bcb8fdc5-mcpss,313,34
1786293363,processor-86bcb8fdc5-sc4qt,47,35
1786293365,processor-86bcb8fdc5-mcpss,350,34
1786293365,processor-86bcb8fdc5-sc4qt,420,35
1786293368,processor-86bcb8fdc5-mcpss,350,34
1786293368,processor-86bcb8fdc5-sc4qt,420,35
1786293370,processor-86bcb8fdc5-mcpss,350,34
1786293370,processor-86bcb8fdc5-sc4qt,420,35
1786293372,processor-86bcb8fdc5-mcpss,350,34
1786293372,processor-86bcb8fdc5-sc4qt,420,35
1786293374,processor-86bcb8fdc5-mcpss,350,34
1786293374,processor-86bcb8fdc5-sc4qt,420,35
1786293377,processor-86bcb8fdc5-mcpss,350,34
1786293377,processor-86bcb8fdc5-sc4qt,420,35
1786293379,processor-86bcb8fdc5-mcpss,516,34
1786293379,processor-86bcb8fdc5-sc4qt,420,35
1786293381,processor-86bcb8fdc5-mcpss,516,34
1786293381,processor-86bcb8fdc5-sc4qt,420,35
1786293383,processor-86bcb8fdc5-mcpss,516,34
1786293383,processor-86bcb8fdc5-sc4qt,420,35
1786293386,processor-86bcb8fdc5-mcpss,516,34
1786293386,processor-86bcb8fdc5-sc4qt,420,35
1786293388,processor-86bcb8fdc5-mcpss,516,34
1786293388,processor-86bcb8fdc5-sc4qt,420,35
1786293390,processor-86bcb8fdc5-mcpss,516,34
1786293390,processor-86bcb8fdc5-sc4qt,420,35
1786293393,processor-86bcb8fdc5-mcpss,516,34
1786293393,processor-86bcb8fdc5-sc4qt,420,35
1786293395,processor-86bcb8fdc5-mcpss,516,34
1786293395,processor-86bcb8fdc5-sc4qt,434,35
1786293398,processor-86bcb8fdc5-mcpss,516,34
1786293398,processor-86bcb8fdc5-sc4qt,434,35
1786293400,processor-86bcb8fdc5-mcpss,516,34
1786293400,processor-86bcb8fdc5-sc4qt,434,35
1786293402,processor-86bcb8fdc5-mcpss,516,34
1786293402,processor-86bcb8fdc5-sc4qt,434,35
1786293404,processor-86bcb8fdc5-mcpss,516,34
1786293404,processor-86bcb8fdc5-sc4qt,434,35
1786293407,processor-86bcb8fdc5-mcpss,516,34
1786293407,processor-86bcb8fdc5-sc4qt,434,35
1786293409,processor-86bcb8fdc5-mcpss,534,34
1786293409,processor-86bcb8fdc5-sc4qt,417,35
1786293411,processor-86bcb8fdc5-mcpss,534,34
1786293411,processor-86bcb8fdc5-sc4qt,417,35
1786293413,processor-86bcb8fdc5-mcpss,534,34
1786293413,processor-86bcb8fdc5-sc4qt,417,35
1786293415,processor-86bcb8fdc5-mcpss,534,34
1786293415,processor-86bcb8fdc5-sc4qt,417,35
1786293417,processor-86bcb8fdc5-mcpss,534,34
1786293417,processor-86bcb8fdc5-sc4qt,417,35
1786293420,processor-86bcb8fdc5-mcpss,534,34
1786293420,processor-86bcb8fdc5-sc4qt,417,35
1786293422,processor-86bcb8fdc5-mcpss,534,34
1786293422,processor-86bcb8fdc5-sc4qt,417,35
1786293424,processor-86bcb8fdc5-mcpss,505,34
1786293424,processor-86bcb8fdc5-sc4qt,417,35
1786293427,processor-86bcb8fdc5-mcpss,505,34
1786293427,processor-86bcb8fdc5-sc4qt,417,35
1786293430,processor-86bcb8fdc5-mcpss,505,34
1786293430,processor-86bcb8fdc5-sc4qt,417,35
1786293432,processor-86bcb8fdc5-mcpss,505,34
1786293432,processor-86bcb8fdc5-sc4qt,417,35
1786293434,processor-86bcb8fdc5-mcpss,505,34
1786293434,processor-86bcb8fdc5-sc4qt,417,35
