ts_unix,pod,cpu_m,mem_mi
1786392514,processor-6d47984c7d-82cmr,117,36
1786392516,processor-6d47984c7d-82cmr,117,36
1786392519,processor-6d47984c7d-82cmr,117,36
1786392521,processor-6d47984c7d-82cmr,117,36
1786392523,processor-6d47984c7d-82cmr,117,36
1786392525,processor-6d47984c7d-82cmr,117,36
1786392527,processor-6d47984c7d-82cmr,63,36
1786392529,processor-6d47984c7d-82cmr,63,36
1786392531,processor-6d47984c7d-82cmr,63,36
1786392533,processor-6d47984c7d-82cmr,63,36
1786392535,processor-6d47984c7d-82cmr,63,36
1786392538,processor-6d47984c7d-82cmr,63,36
1786392540,processor-6d47984c7d-82cmr,63,36
1786392542,processor-6d47984c7d-82cmr,201,36
1786392544,processor-6d47984c7d-82cmr,201,36
1786392546,processor-6d47984c7d-82cmr,201,36
1786392548,processor-6d47984c7d-82cmr,201,36
1786392550,processor-6d47984c7d-82cmr,201,36
1786392552,processor-6d47984c7d-82cmr,201,36
1786392554,processor-6d47984c7d-82cmr,201,36
1786392556,processor-6d47984c7d-82cmr,203,36
1786392559,processor-6d47984c7d-82cmr,203,36
1786392561,processor-6d47984c7d-82cmr,203,36
1786392563,processor-6d47984c7d-82cmr,203,36
1786392565,processor-6d47984c7d-82cmr,203,36
1786392567,processor-6d47984c7d-82cmr,203,36
1786392569,processor-6d47984c7d-82cmr,203,36
1786392571,processor-6d47984c7d-82cmr,205,36
1786392573,processor-6d47984c7d-82cmr,205,36
1786392575,processor-6d47984c7d-82cmr,205,36
1786392578,processor-6d47984c7d-82cmr,205,36
1786392580,processor-6d47984c7d-82cmr,205,36
1786392582,processor-6d47984c7d-82cmr,205,36
1786392584,processor-6d47984c7d-82cmr,205,36
1786392586,processor-6d47984c7d-82cmr,205,36
1786392588,processor-6d47984c7d-82cmr,205,36
1786392590,processor-6d47984c7d-82cmr,205,36
1786392592,processor-6d47984c7d-82cmr,205,36
1786392595,processor-6d47984c7d-82cmr,205,36
1786392597,processor-6d47984c7d-82cmr,205,36
1786392599,processor-6d47984c7d-82cmr,205,36
1786392601,processor-6d47984c7d-82cmr,168,36
1786392603,processor-6d47984c7d-82cmr,168,36
