ts,ready_replicas,keda_metric,cpu_pct
21:37:01,1,3472m,
21:37:07,1,11560m,6
21:37:12,1,11560m,6
21:37:18,1,11560m,6
21:37:23,1,83015m,22
21:37:29,1,83015m,22
21:37:35,1,83015m,22
21:45:12,1,83015m,22
21:45:18,1,83015m,22
21:45:23,1,83015m,22
21:45:30,0,83015m,22
21:47:27,1,83015m,22
21:47:32,1,83015m,22
22:25:20,1,207374m,
22:25:26,0,207374m,
22:33:10,1,207374m,
22:33:16,0,,
23:50:59,1,207374m,
23:51:14,0,270210m,
23:51:19,0,302702m,0
