ts_unix,pod,cpu_m,mem_mi
1786294875,processor-86bcb8fdc5-mcpss,8,35
1786294877,processor-86bcb8fdc5-mcpss,8,35
1786294880,processor-86bcb8fdc5-mcpss,7,35
1786294882,processor-86bcb8fdc5-mcpss,7,35
1786294884,processor-86bcb8fdc5-mcpss,7,35
1786294886,processor-86bcb8fdc5-mcpss,7,35
1786294888,processor-86bcb8fdc5-mcpss,7,35
1786294891,processor-86bcb8fdc5-mcpss,7,35
1786294893,processor-86bcb8fdc5-mcpss,7,35
1786294895,processor-86bcb8fdc5-mcpss,284,35
1786294897,processor-86bcb8fdc5-mcpss,284,35
1786294899,processor-86bcb8fdc5-mcpss,284,35
1786294901,processor-86bcb8fdc5-mcpss,284,35
1786294904,processor-86bcb8fdc5-mcpss,284,35
1786294906,processor-86bcb8fdc5-mcpss,284,35
1786294908,processor-86bcb8fdc5-mcpss,284,35
1786294910,processor-86bcb8fdc5-mcpss,583,35
1786294912,processor-86bcb8fdc5-mcpss,583,35
1786294914,processor-86bcb8fdc5-mcpss,583,35
1786294917,processor-86bcb8fdc5-mcpss,583,35
1786294919,processor-86bcb8fdc5-mcpss,583,35
1786294921,processor-86bcb8fdc5-mcpss,583,35
1786294923,processor-86bcb8fdc5-mcpss,583,35
1786294925,processor-86bcb8fdc5-mcpss,574,35
1786294927,processor-86bcb8fdc5-mcpss,574,35
1786294930,processor-86bcb8fdc5-mcpss,574,35
1786294932,processor-86bcb8fdc5-mcpss,574,35
1786294934,processor-86bcb8fdc5-mcpss,574,35
1786294936,processor-86bcb8fdc5-mcpss,574,35
1786294938,processor-86bcb8fdc5-mcpss,574,35
1786294941,processor-86bcb8fdc5-mcpss,569,35
1786294943,processor-86bcb8fdc5-mcpss,569,35
1786294945,processor-86bcb8fdc5-mcpss,569,35
1786294947,processor-86bcb8fdc5-mcpss,569,35
1786294949,processor-86bcb8fdc5-mcpss,569,35
1786294951,processor-86bcb8fdc5-mcpss,569,35
1786294954,processor-86bcb8fdc5-mcpss,569,35
1786294956,processor-86bcb8fdc5-mcpss,621,35
1786294958,processor-86bcb8fdc5-mcpss,621,35
1786294960,processor-86bcb8fdc5-mcpss,621,35
1786294962,processor-86bcb8fdc5-mcpss,621,35
1786294964,processor-86bcb8fdc5-mcpss,621,35
