ts_unix,pod,cpu_m,mem_mi
1788985675,processor-56587fc7f7-6jt6q,8,35
1788985675,processor-56587fc7f7-mtmpl,48,36
1788985678,processor-56587fc7f7-6jt6q,8,35
1788985678,processor-56587fc7f7-mtmpl,48,36
1788985680,processor-56587fc7f7-6jt6q,8,35
1788985680,processor-56587fc7f7-mtmpl,48,36
1788985682,processor-56587fc7f7-6jt6q,8,35
1788985682,processor-56587fc7f7-mtmpl,48,36
1788985684,processor-56587fc7f7-6jt6q,8,35
1788985684,processor-56587fc7f7-mtmpl,48,36
1788985687,processor-56587fc7f7-6jt6q,8,35
1788985687,processor-56587fc7f7-mtmpl,48,36
1788985689,processor-56587fc7f7-6jt6q,163,35
1788985689,processor-56587fc7f7-mtmpl,48,36
1788985691,processor-56587fc7f7-6jt6q,163,35
1788985691,processor-56587fc7f7-mtmpl,48,36
1788985693,processor-56587fc7f7-6jt6q,163,35
1788985693,processor-56587fc7f7-mtmpl,48,36
1788985695,processor-56587fc7f7-6jt6q,163,35
1788985695,processor-56587fc7f7-mtmpl,48,36
1788985698,processor-56587fc7f7-6jt6q,163,35
1788985698,processor-56587fc7f7-mtmpl,48,36
1788985700,processor-56587fc7f7-6jt6q,163,35
1788985700,processor-56587fc7f7-mtmpl,48,36
1788985702,processor-56587fc7f7-6jt6q,163,35
1788985702,processor-56587fc7f7-mtmpl,48,36
1788985704,processor-56587fc7f7-6jt6q,500,35
1788985704,processor-56587fc7f7-mtmpl,405,36
1788985706,processor-56587fc7f7-6jt6q,500,35
1788985706,processor-56587fc7f7-mtmpl,405,36
1788985709,processor-56587fc7f7-6jt6q,500,35
1788985709,processor-56587fc7f7-mtmpl,405,36
1788985711,processor-56587fc7f7-6jt6q,500,35
1788985711,processor-56587fc7f7-mtmpl,405,36
1788985713,processor-56587fc7f7-6jt6q,500,35
1788985713,processor-56587fc7f7-mtmpl,405,36
1788985715,processor-56587fc7f7-6jt6q,500,35
1788985715,processor-56587fc7f7-mtmpl,405,36
1788985717,processor-56587fc7f7-6jt6q,500,35
1788985717,processor-56587fc7f7-mtmpl,405,36
1788985720,processor-56587fc7f7-6jt6q,502,35
1788985720,processor-56587fc7f7-mtmpl,497,36
1788985722,processor-56587fc7f7-6jt6q,502,35
1788985722,processor-56587fc7f7-mtmpl,497,36
1788985724,processor-56587fc7f7-6jt6q,502,35
1788985724,processor-56587fc7f7-mtmpl,497,36
1788985726,processor-56587fc7f7-6jt6q,502,35
1788985726,processor-56587fc7f7-mtmpl,497,36
1788985728,processor-56587fc7f7-6jt6q,502,35
1788985728,processor-56587fc7f7-mtmpl,497,36
1788985731,processor-56587fc7f7-6jt6q,502,35
1788985731,processor-56587fc7f7-mtmpl,497,36
1788985733,processor-56587fc7f7-6jt6q,499,35
1788985733,processor-56587fc7f7-mtmpl,500,36
1788985735,processor-56587fc7f7-6jt6q,499,35
1788985735,processor-56587fc7f7-mtmpl,500,36
1788985737,processor-56587fc7f7-6jt6q,499,35
1788985737,processor-56587fc7f7-mtmpl,500,36
1788985739,processor-56587fc7f7-6jt6q,499,35
1788985739,processor-56587fc7f7-mtmpl,500,36
1788985742,processor-56587fc7f7-6jt6q,499,35
1788985742,processor-56587fc7f7-mtmpl,500,36
1788985744,processor-56587fc7f7-6jt6q,499,35
1788985744,processor-56587fc7f7-mtmpl,500,36
1788985746,processor-56587fc7f7-6jt6q,499,35
1788985746,processor-56587fc7f7-mtmpl,500,36
1788985748,processor-56587fc7f7-6jt6q,499,35
1788985748,processor-56587fc7f7-mtmpl,497,36
1788985750,processor-56587fc7f7-6jt6q,499,35
1788985750,processor-56587fc7f7-mtmpl,497,36
1788985753,processor-56587fc7f7-6jt6q,499,35
1788985753,processor-56587fc7f7-mtmpl,497,36
1788985755,processor-56587fc7f7-6jt6q,499,35
1788985755,processor-56587fc7f7-mtmpl,497,36
1788985757,processor-56587fc7f7-6jt6q,499,35
1788985757,processor-56587fc7f7-mtmpl,497,36
1788985759,processor-56587fc7f7-6jt6q,499,35
1788985759,processor-56587fc7f7-mtmpl,497,36
1788985761,processor-56587fc7f7-6jt6q,499,35
1788985761,processor-56587fc7f7-mtmpl,497,36
1788985763,processor-56587fc7f7-6jt6q,500,35
1788985763,processor-56587fc7f7-mtmpl,491,36
1788985765,processor-56587fc7f7-6jt6q,500,35
1788985765,processor-56587fc7f7-mtmpl,491,36
1788985768,processor-56587fc7f7-6jt6q,500,35
1788985768,processor-56587fc7f7-mtmpl,491,36
1788985770,processor-56587fc7f7-6jt6q,500,35
1788985770,processor-56587fc7f7-mtmpl,491,36
1788985772,processor-56587fc7f7-6jt6q,500,35
1788985772,processor-56587fc7f7-mtmpl,491,36
1788985774,processor-56587fc7f7-6jt6q,500,35
1788985774,processor-56587fc7f7-mtmpl,491,36
1788985776,processor-56587fc7f7-6jt6q,500,35
1788985776,processor-56587fc7f7-mtmpl,491,36
1788985778,processor-56587fc7f7-6jt6q,500,36
1788985778,processor-56587fc7f7-mtmpl,242,36
1788985780,processor-56587fc7f7-6jt6q,500,36
1788985780,processor-56587fc7f7-mtmpl,242,36
1788985782,processor-56587fc7f7-6jt6q,500,36
1788985782,processor-56587fc7f7-mtmpl,242,36
1788985785,processor-56587fc7f7-6jt6q,500,36
1788985785,processor-56587fc7f7-mtmpl,242,36
1788985787,processor-56587fc7f7-6jt6q,500,36
1788985787,processor-56587fc7f7-mtmpl,242,36
1788985789,processor-56587fc7f7-6jt6q,500,36
1788985789,processor-56587fc7f7-mtmpl,242,36
1788985791,processor-56587fc7f7-6jt6q,500,36
1788985791,processor-56587fc7f7-mtmpl,242,36
1788985793,processor-56587fc7f7-6jt6q,465,35
1788985793,processor-56587fc7f7-mtmpl,9,36
1788985795,processor-56587fc7f7-6jt6q,465,35
1788985795,processor-56587fc7f7-mtmpl,9,36
1788985797,processor-56587fc7f7-6jt6q,465,35
1788985797,processor-56587fc7f7-mtmpl,9,36
1788985799,processor-56587fc7f7-6jt6q,465,35
1788985799,processor-56587fc7f7-mtmpl,9,36
1788985802,processor-56587fc7f7-6jt6q,465,35
1788985802,processor-56587fc7f7-mtmpl,9,36
1788985804,processor-56587fc7f7-6jt6q,465,35
1788985804,processor-56587fc7f7-mtmpl,9,36
1788985806,processor-56587fc7f7-6jt6q,465,35
1788985806,processor-56587fc7f7-mtmpl,9,36
1788985808,processor-56587fc7f7-6jt6q,9,35
1788985808,processor-56587fc7f7-mtmpl,7,36
1788985810,processor-56587fc7f7-6jt6q,9,35
1788985810,processor-56587fc7f7-mtmpl,7,36
1788985812,processor-56587fc7f7-6jt6q,9,35
1788985812,processor-56587fc7f7-mtmpl,7,36
1788985814,processor-56587fc7f7-6jt6q,9,35
1788985814,processor-56587fc7f7-mtmpl,7,36
1788985816,processor-56587fc7f7-6jt6q,9,35
1788985816,processor-56587fc7f7-mtmpl,7,36
1788985819,processor-56587fc7f7-6jt6q,9,35
1788985819,processor-56587fc7f7-mtmpl,7,36
