ts_unix,pod,cpu_m,mem_mi
1788907587,processor-56448944b4-rrjh2,9,37
1788907589,processor-56448944b4-rrjh2,9,37
1788907591,processor-56448944b4-rrjh2,9,37
1788907594,processor-56448944b4-rrjh2,9,37
1788907596,processor-56448944b4-rrjh2,9,37
1788907598,processor-56448944b4-rrjh2,146,37
1788907600,processor-56448944b4-rrjh2,146,37
1788907602,processor-56448944b4-rrjh2,146,37
1788907604,processor-56448944b4-rrjh2,146,37
1788907606,processor-56448944b4-rrjh2,146,37
1788907608,processor-56448944b4-rrjh2,146,37
1788907611,processor-56448944b4-rrjh2,146,37
1788907613,processor-56448944b4-rrjh2,146,37
1788907615,processor-56448944b4-rrjh2,146,37
1788907617,processor-56448944b4-rrjh2,146,37
1788907619,processor-56448944b4-rrjh2,146,37
1788907621,processor-56448944b4-rrjh2,146,37
1788907623,processor-56448944b4-rrjh2,146,37
1788907625,processor-56448944b4-rrjh2,146,37
1788907628,processor-56448944b4-rrjh2,297,37
1788907630,processor-56448944b4-rrjh2,297,37
1788907632,processor-56448944b4-rrjh2,297,37
1788907634,processor-56448944b4-rrjh2,297,37
1788907636,processor-56448944b4-rrjh2,297,37
1788907638,processor-56448944b4-rrjh2,297,37
1788907640,processor-56448944b4-rrjh2,297,37
1788907642,processor-56448944b4-rrjh2,294,37
1788907645,processor-56448944b4-rrjh2,294,37
1788907647,processor-56448944b4-rrjh2,294,37
1788907649,processor-56448944b4-rrjh2,294,37
1788907651,processor-56448944b4-rrjh2,294,37
1788907653,processor-56448944b4-rrjh2,294,37
1788907655,processor-56448944b4-rrjh2,294,37
1788907657,processor-56448944b4-rrjh2,297,37
1788907659,processor-56448944b4-rrjh2,297,37
1788907662,processor-56448944b4-rrjh2,297,37
1788907664,processor-56448944b4-rrjh2,297,37
1788907666,processor-56448944b4-rrjh2,297,37
1788907668,processor-56448944b4-rrjh2,297,37
1788907670,processor-56448944b4-rrjh2,297,37
1788907672,processor-56448944b4-rrjh2,282,37
1788907674,processor-56448944b4-rrjh2,282,37
1788907676,processor-56448944b4-rrjh2,282,37
1788907679,processor-56448944b4-rrjh2,282,37
1788907681,processor-56448944b4-rrjh2,282,37
1788907683,processor-56448944b4-rrjh2,282,37
1788907685,processor-56448944b4-rrjh2,282,37
1788907687,processor-56448944b4-rrjh2,8,37
1788907689,processor-56448944b4-rrjh2,8,37
1788907691,processor-56448944b4-rrjh2,8,37
1788907693,processor-56448944b4-rrjh2,8,37
1788907695,processor-56448944b4-rrjh2,8,37
1788907698,processor-56448944b4-rrjh2,8,37
