ts_unix,pod,cpu_m,mem_mi
1789048480,processor-67575b846-2wr2f,155,34
1789048480,processor-67575b846-42pgw,190,34
1789048480,processor-67575b846-7wxw9,180,34
1789048480,processor-67575b846-sbswd,162,36
1789048485,processor-67575b846-2wr2f,155,34
1789048485,processor-67575b846-42pgw,190,34
1789048485,processor-67575b846-7wxw9,180,34
1789048485,processor-67575b846-sbswd,162,36
1789048491,processor-67575b846-2wr2f,155,34
1789048491,processor-67575b846-42pgw,190,34
1789048491,processor-67575b846-7wxw9,180,34
1789048491,processor-67575b846-sbswd,162,36
1789048496,processor-67575b846-2wr2f,171,35
1789048496,processor-67575b846-42pgw,164,35
1789048496,processor-67575b846-7wxw9,90,35
1789048496,processor-67575b846-sbswd,79,36
1789048501,processor-67575b846-2wr2f,171,35
1789048501,processor-67575b846-42pgw,164,35
1789048501,processor-67575b846-7wxw9,90,35
1789048501,processor-67575b846-sbswd,79,36
1789048507,processor-67575b846-2wr2f,171,35
1789048513,processor-67575b846-2wr2f,249,35
1789048518,processor-67575b846-2wr2f,249,35
1789048523,processor-67575b846-2wr2f,249,35
1789048528,processor-67575b846-2wr2f,249,35
1789048528,processor-67575b846-vnkxj,248,35
1789048533,processor-67575b846-2wr2f,249,35
1789048533,processor-67575b846-vnkxj,248,35
1789048538,processor-67575b846-2wr2f,250,35
1789048538,processor-67575b846-vnkxj,248,35
1789048544,processor-67575b846-2wr2f,250,35
1789048544,processor-67575b846-vnkxj,248,35
1789048550,processor-67575b846-2wr2f,250,35
1789048550,processor-67575b846-vnkxj,248,35
1789048555,processor-67575b846-2wr2f,248,35
1789048555,processor-67575b846-gdh5c,240,33
1789048555,processor-67575b846-q6gvs,247,34
1789048555,processor-67575b846-vnkxj,249,35
1789048560,processor-67575b846-2wr2f,248,35
1789048560,processor-67575b846-gdh5c,240,33
1789048560,processor-67575b846-q6gvs,247,34
1789048560,processor-67575b846-vnkxj,249,35
1789048566,processor-67575b846-2wr2f,248,35
1789048566,processor-67575b846-gdh5c,240,33
1789048566,processor-67575b846-q6gvs,247,34
1789048566,processor-67575b846-vnkxj,249,35
1789048571,processor-67575b846-2wr2f,248,35
1789048571,processor-67575b846-gdh5c,242,35
1789048571,processor-67575b846-q6gvs,247,35
1789048571,processor-67575b846-vnkxj,250,35
1789048576,processor-67575b846-2wr2f,248,35
1789048576,processor-67575b846-gdh5c,242,35
1789048576,processor-67575b846-q6gvs,247,35
1789048576,processor-67575b846-vnkxj,250,35
1789048581,processor-67575b846-2wr2f,248,35
1789048581,processor-67575b846-gdh5c,242,35
1789048581,processor-67575b846-q6gvs,247,35
1789048581,processor-67575b846-vnkxj,250,35
1789048586,processor-67575b846-2wr2f,249,35
1789048586,processor-67575b846-gdh5c,250,35
1789048586,processor-67575b846-q6gvs,251,35
1789048586,processor-67575b846-vnkxj,248,35
1789048592,processor-67575b846-2wr2f,249,35
1789048592,processor-67575b846-gdh5c,250,35
1789048592,processor-67575b846-q6gvs,251,35
1789048592,processor-67575b846-vnkxj,248,35
1789048597,processor-67575b846-2wr2f,249,35
1789048597,processor-67575b846-gdh5c,250,35
1789048597,processor-67575b846-q6gvs,251,35
1789048597,processor-67575b846-vnkxj,248,35
1789048602,processor-67575b846-2wr2f,250,35
1789048602,processor-67575b846-gdh5c,250,35
1789048602,processor-67575b846-q6gvs,248,35
1789048602,processor-67575b846-vnkxj,249,35
