ts_unix,pod,cpu_m,mem_mi
1788988425,processor-7558b5cdfc-qbnhr,157,35
1788988425,processor-7558b5cdfc-zmf96,8,38
1788988428,processor-7558b5cdfc-qbnhr,157,35
1788988428,processor-7558b5cdfc-zmf96,8,38
1788988430,processor-7558b5cdfc-qbnhr,157,35
1788988430,processor-7558b5cdfc-zmf96,8,38
1788988432,processor-7558b5cdfc-qbnhr,157,35
1788988432,processor-7558b5cdfc-zmf96,8,38
1788988434,processor-7558b5cdfc-qbnhr,28,35
1788988434,processor-7558b5cdfc-zmf96,9,38
1788988436,processor-7558b5cdfc-qbnhr,28,35
1788988436,processor-7558b5cdfc-zmf96,9,38
1788988438,processor-7558b5cdfc-qbnhr,28,35
1788988438,processor-7558b5cdfc-zmf96,9,38
1788988441,processor-7558b5cdfc-qbnhr,28,35
1788988441,processor-7558b5cdfc-zmf96,9,38
1788988443,processor-7558b5cdfc-qbnhr,28,35
1788988443,processor-7558b5cdfc-zmf96,9,38
1788988445,processor-7558b5cdfc-qbnhr,28,35
1788988445,processor-7558b5cdfc-zmf96,9,38
1788988447,processor-7558b5cdfc-qbnhr,28,35
1788988447,processor-7558b5cdfc-zmf96,9,38
1788988450,processor-7558b5cdfc-qbnhr,729,36
1788988450,processor-7558b5cdfc-zmf96,506,38
1788988452,processor-7558b5cdfc-qbnhr,729,36
1788988452,processor-7558b5cdfc-zmf96,506,38
1788988454,processor-7558b5cdfc-qbnhr,729,36
1788988454,processor-7558b5cdfc-zmf96,506,38
1788988456,processor-7558b5cdfc-qbnhr,729,36
1788988456,processor-7558b5cdfc-zmf96,506,38
1788988458,processor-7558b5cdfc-qbnhr,729,36
1788988458,processor-7558b5cdfc-zmf96,506,38
1788988461,processor-7558b5cdfc-qbnhr,729,36
1788988461,processor-7558b5cdfc-zmf96,506,38
1788988463,processor-7558b5cdfc-qbnhr,739,36
1788988463,processor-7558b5cdfc-zmf96,614,38
1788988465,processor-7558b5cdfc-qbnhr,739,36
1788988465,processor-7558b5cdfc-zmf96,614,38
1788988467,processor-7558b5cdfc-qbnhr,739,36
1788988467,processor-7558b5cdfc-zmf96,614,38
1788988469,processor-7558b5cdfc-qbnhr,739,36
1788988469,processor-7558b5cdfc-zmf96,614,38
1788988472,processor-7558b5cdfc-qbnhr,739,36
1788988472,processor-7558b5cdfc-zmf96,614,38
1788988474,processor-7558b5cdfc-qbnhr,739,36
1788988474,processor-7558b5cdfc-zmf96,614,38
1788988476,processor-7558b5cdfc-qbnhr,739,36
1788988476,processor-7558b5cdfc-zmf96,614,38
1788988478,processor-7558b5cdfc-qbnhr,724,36
1788988478,processor-7558b5cdfc-zmf96,613,38
1788988481,processor-7558b5cdfc-qbnhr,724,36
1788988481,processor-7558b5cdfc-zmf96,613,38
1788988483,processor-7558b5cdfc-qbnhr,724,36
1788988483,processor-7558b5cdfc-zmf96,613,38
1788988485,processor-7558b5cdfc-qbnhr,724,36
