ts_unix,pod,cpu_m,mem_mi
1788854058,processor-777bd786cc-ls2ct,128,35
1788854063,processor-777bd786cc-ls2ct,6,35
1788854068,processor-777bd786cc-ls2ct,6,35
1788854073,processor-777bd786cc-ls2ct,6,35
1788854079,processor-777bd786cc-ls2ct,127,35
1788854084,processor-777bd786cc-ls2ct,127,35
1788854089,processor-777bd786cc-ls2ct,127,35
1788854094,processor-777bd786cc-ls2ct,151,35
1788854099,processor-777bd786cc-ls2ct,151,35
1788854104,processor-777bd786cc-ls2ct,151,35
1788854109,processor-777bd786cc-cpjhw,143,35
1788854109,processor-777bd786cc-ls2ct,149,35
1788854114,processor-777bd786cc-cpjhw,143,35
1788854114,processor-777bd786cc-ls2ct,149,35
1788854119,processor-777bd786cc-cpjhw,143,35
1788854119,processor-777bd786cc-ls2ct,149,35
1788854125,processor-777bd786cc-cpjhw,133,35
1788854125,processor-777bd786cc-ls2ct,148,35
1788854130,processor-777bd786cc-cpjhw,133,35
1788854130,processor-777bd786cc-ls2ct,148,35
1788854135,processor-777bd786cc-cpjhw,133,35
1788854135,processor-777bd786cc-ls2ct,148,35
1788854140,processor-777bd786cc-cpjhw,133,35
1788854140,processor-777bd786cc-ls2ct,148,35
1788854145,processor-777bd786cc-cpjhw,133,35
1788854145,processor-777bd786cc-ls2ct,148,35
1788854150,processor-777bd786cc-cpjhw,133,35
1788854150,processor-777bd786cc-ls2ct,148,35
1788854155,processor-777bd786cc-cpjhw,134,35
1788854155,processor-777bd786cc-ls2ct,146,35
1788854160,processor-777bd786cc-cpjhw,134,35
1788854160,processor-777bd786cc-ls2ct,146,35
1788854166,processor-777bd786cc-cpjhw,134,35
1788854166,processor-777bd786cc-ls2ct,146,35
1788854171,processor-777bd786cc-cpjhw,134,35
1788854171,processor-777bd786cc-ls2ct,146,35
1788854176,processor-777bd786cc-cpjhw,134,35
1788854176,processor-777bd786cc-ls2ct,146,35
1788854181,processor-777bd786cc-cpjhw,134,35
1788854181,processor-777bd786cc-ls2ct,146,35
1788854186,processor-777bd786cc-cpjhw,122,35
1788854186,processor-777bd786cc-cqkrm,147,35
1788854186,processor-777bd786cc-ls2ct,140,35
1788854191,processor-777bd786cc-cpjhw,122,35
1788854191,processor-777bd786cc-cqkrm,147,35
1788854191,processor-777bd786cc-ls2ct,140,35
1788854196,processor-777bd786cc-cpjhw,122,35
1788854196,processor-777bd786cc-cqkrm,147,35
1788854196,processor-777bd786cc-ls2ct,140,35
1788854201,processor-777bd786cc-cpjhw,117,35
1788854201,processor-777bd786cc-cqkrm,112,35
1788854201,processor-777bd786cc-ls2ct,140,35
1788854207,processor-777bd786cc-cpjhw,117,35
1788854207,processor-777bd786cc-cqkrm,112,35
1788854207,processor-777bd786cc-ls2ct,140,35
1788854212,processor-777bd786cc-cpjhw,116,35
1788854212,processor-777bd786cc-cqkrm,114,35
1788854212,processor-777bd786cc-ls2ct,139,35
1788854217,processor-777bd786cc-cpjhw,116,35
1788854217,processor-777bd786cc-cqkrm,114,35
1788854217,processor-777bd786cc-ls2ct,139,35
1788854222,processor-777bd786cc-cpjhw,116,35
1788854222,processor-777bd786cc-cqkrm,114,35
1788854222,processor-777bd786cc-ls2ct,139,35
1788854227,processor-777bd786cc-cpjhw,115,35
1788854227,processor-777bd786cc-cqkrm,113,35
1788854227,processor-777bd786cc-ls2ct,137,35
1788854232,processor-777bd786cc-cpjhw,115,35
1788854232,processor-777bd786cc-cqkrm,113,35
1788854232,processor-777bd786cc-ls2ct,137,35
1788854237,processor-777bd786cc-cpjhw,115,35
1788854237,processor-777bd786cc-cqkrm,113,35
1788854237,processor-777bd786cc-ls2ct,137,35
1788854242,processor-777bd786cc-cpjhw,129,35
1788854242,processor-777bd786cc-cqkrm,113,35
1788854242,processor-777bd786cc-ls2ct,137,35
1788854248,processor-777bd786cc-cpjhw,129,35
1788854248,processor-777bd786cc-cqkrm,113,35
1788854248,processor-777bd786cc-ls2ct,137,35
1788854253,processor-777bd786cc-cpjhw,129,35
1788854253,processor-777bd786cc-cqkrm,113,35
1788854253,processor-777bd786cc-ls2ct,137,35
1788854258,processor-777bd786cc-cpjhw,149,35
1788854258,processor-777bd786cc-cqkrm,136,35
1788854258,processor-777bd786cc-ls2ct,145,35
1788854263,processor-777bd786cc-cpjhw,149,35
1788854263,processor-777bd786cc-cqkrm,136,35
1788854263,processor-777bd786cc-ls2ct,145,35
1788854268,processor-777bd786cc-cpjhw,149,35
1788854268,processor-777bd786cc-cqkrm,136,35
1788854268,processor-777bd786cc-ls2ct,145,35
1788854273,processor-777bd786cc-cpjhw,64,35
1788854273,processor-777bd786cc-cqkrm,140,35
1788854273,processor-777bd786cc-ls2ct,97,35
1788854273,processor-777bd786cc-zzmjw,93,35
