ts_unix,pod,cpu_m,mem_mi
1789050918,processor-79945475-czhbs,93,35
1789050918,processor-79945475-kk9pj,139,35
1789050918,processor-79945475-tzdjz,2,35
1789050918,processor-79945475-ztt2v,3,35
1789050923,processor-79945475-czhbs,93,35
1789050923,processor-79945475-kk9pj,139,35
1789050923,processor-79945475-tzdjz,2,35
1789050923,processor-79945475-ztt2v,3,35
1789050928,processor-79945475-czhbs,2,35
1789050928,processor-79945475-kk9pj,2,35
1789050928,processor-79945475-tzdjz,3,35
1789050928,processor-79945475-ztt2v,2,35
1789050934,processor-79945475-czhbs,2,35
1789050934,processor-79945475-kk9pj,2,35
1789050934,processor-79945475-tzdjz,3,35
1789050934,processor-79945475-ztt2v,2,35
1789050939,processor-79945475-czhbs,106,35
1789050939,processor-79945475-kk9pj,124,35
1789050939,processor-79945475-tzdjz,138,35
1789050939,processor-79945475-ztt2v,173,35
1789050944,processor-79945475-czhbs,106,35
1789050944,processor-79945475-kk9pj,124,35
1789050944,processor-79945475-tzdjz,138,35
1789050944,processor-79945475-ztt2v,173,35
1789050950,processor-79945475-czhbs,106,35
1789050950,processor-79945475-kk9pj,124,35
1789050950,processor-79945475-tzdjz,138,35
1789050950,processor-79945475-ztt2v,173,35
1789050955,processor-79945475-czhbs,195,35
1789050955,processor-79945475-kk9pj,196,35
1789050955,processor-79945475-tzdjz,225,35
1789050955,processor-79945475-ztt2v,173,35
1789050960,processor-79945475-czhbs,195,35
1789050960,processor-79945475-kk9pj,196,35
1789050960,processor-79945475-tzdjz,225,35
1789050960,processor-79945475-ztt2v,173,35
1789050965,processor-79945475-czhbs,195,35
1789050965,processor-79945475-kk9pj,196,35
1789050965,processor-79945475-tzdjz,225,35
1789050965,processor-79945475-ztt2v,173,35
1789050971,processor-79945475-czhbs,248,35
1789050971,processor-79945475-kk9pj,248,35
1789050971,processor-79945475-tzdjz,242,35
1789050971,processor-79945475-ztt2v,255,35
1789050976,processor-79945475-czhbs,248,35
1789050976,processor-79945475-kk9pj,248,35
1789050976,processor-79945475-tzdjz,242,35
1789050976,processor-79945475-ztt2v,255,35
1789050981,processor-79945475-czhbs,248,35
1789050981,processor-79945475-kk9pj,248,35
1789050981,processor-79945475-tzdjz,242,35
