ts_unix,pod,cpu_m,mem_mi
1789052812,processor-79945475-qwt9h,1,40
1789052817,processor-79945475-qwt9h,1,40
1789052822,processor-79945475-qwt9h,1,40
1789052827,processor-79945475-qwt9h,211,40
1789052832,processor-79945475-qwt9h,211,40
1789052837,processor-79945475-qwt9h,211,40
1789052842,processor-79945475-qwt9h,378,40
1789052847,processor-79945475-qwt9h,378,40
1789052853,processor-79945475-qwt9h,378,40
1789052858,processor-79945475-fn79s,406,35
1789052858,processor-79945475-qwt9h,307,40
1789052863,processor-79945475-fn79s,406,35
1789052863,processor-79945475-qwt9h,307,40
1789052868,processor-79945475-fn79s,406,35
1789052868,processor-79945475-qwt9h,307,40
1789052873,processor-79945475-fn79s,307,35
1789052873,processor-79945475-qwt9h,317,40
1789052878,processor-79945475-fn79s,307,35
1789052878,processor-79945475-qwt9h,317,40
1789052883,processor-79945475-fn79s,307,35
1789052883,processor-79945475-qwt9h,317,40
1789052888,processor-79945475-fn79s,314,35
1789052888,processor-79945475-qwt9h,317,40
1789052893,processor-79945475-fn79s,314,35
1789052893,processor-79945475-qwt9h,317,40
1789052898,processor-79945475-fn79s,314,35
1789052898,processor-79945475-qwt9h,317,40
1789052904,processor-79945475-fhwmf,166,35
1789052904,processor-79945475-fn79s,222,35
1789052904,processor-79945475-qmf8c,176,35
1789052904,processor-79945475-qwt9h,266,50
1789052909,processor-79945475-fhwmf,166,35
1789052909,processor-79945475-fn79s,222,35
1789052909,processor-79945475-qmf8c,176,35
1789052909,processor-79945475-qwt9h,266,50
1789052914,processor-79945475-fhwmf,166,35
1789052914,processor-79945475-fn79s,222,35
1789052914,processor-79945475-qmf8c,176,35
1789052914,processor-79945475-qwt9h,266,50
1789052919,processor-79945475-fhwmf,156,35
1789052919,processor-79945475-fn79s,171,35
1789052919,processor-79945475-qmf8c,157,35
1789052919,processor-79945475-qwt9h,174,50
1789052924,processor-79945475-fhwmf,156,35
1789052924,processor-79945475-fn79s,171,35
1789052924,processor-79945475-qmf8c,157,35
1789052924,processor-79945475-qwt9h,174,50
1789052929,processor-79945475-fhwmf,156,35
1789052929,processor-79945475-fn79s,171,35
1789052929,processor-79945475-qmf8c,157,35
1789052929,processor-79945475-qwt9h,174,50
1789052934,processor-79945475-fhwmf,152,35
1789052934,processor-79945475-fn79s,168,35
1789052934,processor-79945475-qmf8c,155,35
1789052934,processor-79945475-qwt9h,167,50
1789052939,processor-79945475-fhwmf,152,35
1789052939,processor-79945475-fn79s,168,35
1789052939,processor-79945475-qmf8c,155,35
1789052939,processor-79945475-qwt9h,167,50
1789052945,processor-79945475-fhwmf,152,35
1789052945,processor-79945475-fn79s,168,35
1789052945,processor-79945475-qmf8c,155,35
1789052945,processor-79945475-qwt9h,167,50
1789052950,processor-79945475-fhwmf,165,35
1789052950,processor-79945475-fn79s,181,35
1789052950,processor-79945475-qmf8c,156,35
1789052950,processor-79945475-qwt9h,172,50
1789052955,processor-79945475-fhwmf,165,35
1789052955,processor-79945475-fn79s,181,35
1789052955,processor-79945475-qmf8c,156,35
1789052955,processor-79945475-qwt9h,172,50
1789052960,processor-79945475-fhwmf,165,35
1789052960,processor-79945475-fn79s,181,35
1789052960,processor-79945475-qmf8c,156,35
1789052960,processor-79945475-qwt9h,172,50
1789052965,processor-79945475-fhwmf,158,35
1789052965,processor-79945475-fn79s,169,35
1789052965,processor-79945475-qmf8c,164,35
1789052965,processor-79945475-qwt9h,163,50
1789052970,processor-79945475-fhwmf,158,35
1789052970,processor-79945475-fn79s,169,35
1789052970,processor-79945475-qmf8c,164,35
1789052970,processor-79945475-qwt9h,163,50
1789052975,processor-79945475-fhwmf,158,35
1789052975,processor-79945475-fn79s,169,35
1789052975,processor-79945475-qmf8c,164,35
1789052975,processor-79945475-qwt9h,163,50
1789052981,processor-79945475-fhwmf,153,35
1789052981,processor-79945475-fn79s,165,35
1789052981,processor-79945475-qmf8c,156,35
1789052981,processor-79945475-qwt9h,158,50
1789052986,processor-79945475-fhwmf,153,35
1789052986,processor-79945475-fn79s,165,35
1789052986,processor-79945475-qmf8c,156,35
1789052986,processor-79945475-qwt9h,158,50
1789052991,processor-79945475-fhwmf,162,35
1789052991,processor-79945475-fn79s,173,35
1789052991,processor-79945475-qmf8c,155,35
1789052991,processor-79945475-qwt9h,158,50
1789052996,processor-79945475-fhwmf,162,35
1789052996,processor-79945475-fn79s,173,35
1789052996,processor-79945475-qmf8c,155,35
1789052996,processor-79945475-qwt9h,158,50
1789053001,processor-79945475-fhwmf,162,35
1789053001,processor-79945475-fn79s,173,35
1789053001,processor-79945475-qmf8c,155,35
1789053001,processor-79945475-qwt9h,158,50
1789053007,processor-79945475-fhwmf,158,35
1789053007,processor-79945475-fn79s,168,35
1789053007,processor-79945475-qmf8c,160,35
1789053007,processor-79945475-qwt9h,165,51
1789053012,processor-79945475-fhwmf,158,35
1789053012,processor-79945475-fn79s,168,35
1789053012,processor-79945475-qmf8c,160,35
1789053012,processor-79945475-qwt9h,165,51
1789053017,processor-79945475-fhwmf,158,35
1789053017,processor-79945475-fn79s,168,35
1789053017,processor-79945475-qmf8c,160,35
1789053017,processor-79945475-qwt9h,165,51
1789053022,processor-79945475-fhwmf,160,35
1789053022,processor-79945475-fn79s,145,35
1789053022,processor-79945475-qmf8c,115,35
1789053022,processor-79945475-qwt9h,168,50
1789053027,processor-79945475-fhwmf,160,35
1789053027,processor-79945475-fn79s,145,35
1789053027,processor-79945475-qmf8c,115,35
1789053027,processor-79945475-qwt9h,168,50
1789053032,processor-79945475-fhwmf,160,35
1789053032,processor-79945475-fn79s,145,35
1789053032,processor-79945475-qmf8c,115,35
1789053032,processor-79945475-qwt9h,168,50
1789053037,processor-79945475-fhwmf,23,35
1789053037,processor-79945475-fn79s,9,35
1789053037,processor-79945475-qmf8c,3,35
1789053037,processor-79945475-qwt9h,41,50
