ts_unix,pod,cpu_m,mem_mi
1781680310,processor-6d5f898c79-6hlt6,99,34
1781680310,processor-6d5f898c79-9cnqx,103,34
1781680314,processor-6d5f898c79-6hlt6,99,34
1781680314,processor-6d5f898c79-9cnqx,103,34
1781680316,processor-6d5f898c79-6hlt6,99,34
1781680316,processor-6d5f898c79-9cnqx,103,34
1781680318,processor-6d5f898c79-6hlt6,99,34
1781680318,processor-6d5f898c79-9cnqx,103,34
1781680320,processor-6d5f898c79-6hlt6,99,34
1781680320,processor-6d5f898c79-9cnqx,103,34
1781680322,processor-6d5f898c79-6hlt6,99,34
1781680322,processor-6d5f898c79-9cnqx,103,34
1781680324,processor-6d5f898c79-6hlt6,90,34
1781680324,processor-6d5f898c79-9cnqx,92,34
1781680326,processor-6d5f898c79-6hlt6,90,34
1781680326,processor-6d5f898c79-9cnqx,92,34
1781680328,processor-6d5f898c79-6hlt6,90,34
1781680328,processor-6d5f898c79-9cnqx,92,34
1781680330,processor-6d5f898c79-6hlt6,90,34
1781680330,processor-6d5f898c79-9cnqx,92,34
1781680332,processor-6d5f898c79-6hlt6,90,34
1781680332,processor-6d5f898c79-9cnqx,92,34
1781680334,processor-6d5f898c79-6hlt6,90,34
1781680334,processor-6d5f898c79-9cnqx,92,34
1781680336,processor-6d5f898c79-6hlt6,90,34
1781680336,processor-6d5f898c79-9cnqx,92,34
1781680339,processor-6d5f898c79-6hlt6,124,34
1781680339,processor-6d5f898c79-9cnqx,126,34
1781680341,processor-6d5f898c79-6hlt6,124,34
1781680341,processor-6d5f898c79-9cnqx,126,34
1781680343,processor-6d5f898c79-6hlt6,124,34
1781680343,processor-6d5f898c79-9cnqx,126,34
1781680345,processor-6d5f898c79-6hlt6,124,34
1781680345,processor-6d5f898c79-9cnqx,126,34
1781680347,processor-6d5f898c79-6hlt6,124,34
1781680347,processor-6d5f898c79-9cnqx,126,34
1781680349,processor-6d5f898c79-6hlt6,124,34
1781680349,processor-6d5f898c79-9cnqx,126,34
1781680351,processor-6d5f898c79-6hlt6,124,34
1781680351,processor-6d5f898c79-9cnqx,126,34
1781680353,processor-6d5f898c79-6hlt6,125,34
1781680353,processor-6d5f898c79-9cnqx,126,34
1781680355,processor-6d5f898c79-6hlt6,125,34
1781680355,processor-6d5f898c79-9cnqx,126,34
1781680357,processor-6d5f898c79-6hlt6,125,34
1781680357,processor-6d5f898c79-9cnqx,126,34
1781680359,processor-6d5f898c79-6hlt6,125,34
1781680359,processor-6d5f898c79-9cnqx,126,34
1781680362,processor-6d5f898c79-6hlt6,125,34
1781680362,processor-6d5f898c79-9cnqx,126,34
1781680364,processor-6d5f898c79-6hlt6,125,34
1781680364,processor-6d5f898c79-9cnqx,126,34
1781680366,processor-6d5f898c79-6hlt6,125,34
1781680366,processor-6d5f898c79-9cnqx,126,34
1781680368,processor-6d5f898c79-6hlt6,125,34
1781680368,processor-6d5f898c79-9cnqx,126,34
1781680370,processor-6d5f898c79-6hlt6,125,34
1781680370,processor-6d5f898c79-9cnqx,128,34
1781680372,processor-6d5f898c79-6hlt6,125,34
1781680372,processor-6d5f898c79-9cnqx,128,34
1781680374,processor-6d5f898c79-6hlt6,125,34
1781680374,processor-6d5f898c79-9cnqx,128,34
1781680376,processor-6d5f898c79-6hlt6,125,34
1781680376,processor-6d5f898c79-9cnqx,128,34
1781680378,processor-6d5f898c79-6hlt6,125,34
1781680378,processor-6d5f898c79-9cnqx,128,34
1781680380,processor-6d5f898c79-6hlt6,125,34
1781680380,processor-6d5f898c79-9cnqx,128,34
1781680382,processor-6d5f898c79-6hlt6,125,34
1781680382,processor-6d5f898c79-9cnqx,128,34
1781680385,processor-6d5f898c79-6hlt6,125,34
1781680385,processor-6d5f898c79-9cnqx,118,34
1781680387,processor-6d5f898c79-6hlt6,125,34
1781680387,processor-6d5f898c79-9cnqx,118,34
1781680389,processor-6d5f898c79-6hlt6,125,34
1781680389,processor-6d5f898c79-9cnqx,118,34
1781680391,processor-6d5f898c79-6hlt6,125,34
1781680391,processor-6d5f898c79-9cnqx,118,34
1781680393,processor-6d5f898c79-6hlt6,125,34
1781680393,processor-6d5f898c79-9cnqx,118,34
1781680395,processor-6d5f898c79-6hlt6,125,34
1781680395,processor-6d5f898c79-9cnqx,118,34
1781680397,processor-6d5f898c79-6hlt6,125,34
1781680397,processor-6d5f898c79-9cnqx,118,34
1781680399,processor-6d5f898c79-6hlt6,116,34
1781680399,processor-6d5f898c79-9cnqx,122,34
1781680401,processor-6d5f898c79-6hlt6,116,34
1781680401,processor-6d5f898c79-9cnqx,122,34
1781680403,processor-6d5f898c79-6hlt6,116,34
1781680403,processor-6d5f898c79-9cnqx,122,34
1781680405,processor-6d5f898c79-6hlt6,116,34
1781680405,processor-6d5f898c79-9cnqx,122,34
1781680408,processor-6d5f898c79-6hlt6,116,34
1781680408,processor-6d5f898c79-9cnqx,122,34
