ts_unix,pod,cpu_m,mem_mi
1781680921,processor-6d5f898c79-5vvwp,93,33
1781680921,processor-6d5f898c79-6hlt6,100,34
1781680921,processor-6d5f898c79-9cnqx,108,34
1781680921,processor-6d5f898c79-lnpjz,81,33
1781680923,processor-6d5f898c79-5vvwp,89,33
1781680923,processor-6d5f898c79-6hlt6,72,34
1781680923,processor-6d5f898c79-9cnqx,82,34
1781680923,processor-6d5f898c79-lnpjz,105,33
1781680925,processor-6d5f898c79-5vvwp,89,33
1781680925,processor-6d5f898c79-6hlt6,72,34
1781680925,processor-6d5f898c79-9cnqx,82,34
1781680925,processor-6d5f898c79-lnpjz,105,33
1781680928,processor-6d5f898c79-5vvwp,89,33
1781680928,processor-6d5f898c79-6hlt6,72,34
1781680928,processor-6d5f898c79-9cnqx,82,34
1781680928,processor-6d5f898c79-lnpjz,105,33
1781680930,processor-6d5f898c79-5vvwp,89,33
1781680930,processor-6d5f898c79-6hlt6,72,34
1781680930,processor-6d5f898c79-9cnqx,82,34
1781680930,processor-6d5f898c79-lnpjz,105,33
1781680932,processor-6d5f898c79-5vvwp,89,33
1781680932,processor-6d5f898c79-6hlt6,72,34
1781680932,processor-6d5f898c79-9cnqx,82,34
1781680932,processor-6d5f898c79-lnpjz,105,33
1781680934,processor-6d5f898c79-5vvwp,89,33
1781680934,processor-6d5f898c79-6hlt6,72,34
1781680934,processor-6d5f898c79-9cnqx,82,34
1781680934,processor-6d5f898c79-lnpjz,105,33
1781680936,processor-6d5f898c79-5vvwp,89,33
1781680936,processor-6d5f898c79-6hlt6,72,34
1781680936,processor-6d5f898c79-9cnqx,82,34
1781680936,processor-6d5f898c79-lnpjz,105,33
1781680938,processor-6d5f898c79-5vvwp,133,34
1781680938,processor-6d5f898c79-6hlt6,146,34
1781680938,processor-6d5f898c79-9cnqx,130,34
1781680938,processor-6d5f898c79-lnpjz,84,34
1781680940,processor-6d5f898c79-5vvwp,133,34
1781680940,processor-6d5f898c79-6hlt6,146,34
1781680940,processor-6d5f898c79-9cnqx,130,34
1781680940,processor-6d5f898c79-lnpjz,84,34
1781680942,processor-6d5f898c79-5vvwp,133,34
1781680942,processor-6d5f898c79-6hlt6,146,34
1781680942,processor-6d5f898c79-9cnqx,130,34
1781680942,processor-6d5f898c79-lnpjz,84,34
1781680945,processor-6d5f898c79-5vvwp,133,34
1781680945,processor-6d5f898c79-6hlt6,146,34
1781680945,processor-6d5f898c79-9cnqx,130,34
1781680945,processor-6d5f898c79-lnpjz,84,34
1781680947,processor-6d5f898c79-5vvwp,133,34
1781680947,processor-6d5f898c79-6hlt6,146,34
1781680947,processor-6d5f898c79-9cnqx,130,34
1781680947,processor-6d5f898c79-lnpjz,84,34
1781680949,processor-6d5f898c79-5vvwp,133,34
1781680949,processor-6d5f898c79-6hlt6,146,34
1781680949,processor-6d5f898c79-9cnqx,130,34
1781680949,processor-6d5f898c79-lnpjz,84,34
1781680951,processor-6d5f898c79-5vvwp,133,34
1781680951,processor-6d5f898c79-6hlt6,146,34
1781680951,processor-6d5f898c79-9cnqx,130,34
1781680951,processor-6d5f898c79-lnpjz,84,34
1781680953,processor-6d5f898c79-5vvwp,163,34
1781680953,processor-6d5f898c79-6hlt6,165,34
1781680953,processor-6d5f898c79-9cnqx,164,34
1781680953,processor-6d5f898c79-lnpjz,168,34
1781680955,processor-6d5f898c79-5vvwp,163,34
1781680955,processor-6d5f898c79-6hlt6,165,34
1781680955,processor-6d5f898c79-9cnqx,164,34
1781680955,processor-6d5f898c79-lnpjz,168,34
1781680957,processor-6d5f898c79-5vvwp,163,34
1781680957,processor-6d5f898c79-6hlt6,165,34
1781680957,processor-6d5f898c79-9cnqx,164,34
1781680957,processor-6d5f898c79-lnpjz,168,34
1781680959,processor-6d5f898c79-5vvwp,163,34
1781680959,processor-6d5f898c79-6hlt6,165,34
1781680959,processor-6d5f898c79-9cnqx,164,34
1781680959,processor-6d5f898c79-lnpjz,168,34
1781680961,processor-6d5f898c79-5vvwp,163,34
1781680961,processor-6d5f898c79-6hlt6,165,34
1781680961,processor-6d5f898c79-9cnqx,164,34
1781680961,processor-6d5f898c79-lnpjz,168,34
1781680964,processor-6d5f898c79-5vvwp,163,34
1781680964,processor-6d5f898c79-6hlt6,165,34
1781680964,processor-6d5f898c79-9cnqx,164,34
1781680964,processor-6d5f898c79-lnpjz,168,34
1781680966,processor-6d5f898c79-5vvwp,163,34
1781680966,processor-6d5f898c79-6hlt6,165,34
1781680966,processor-6d5f898c79-9cnqx,164,34
1781680966,processor-6d5f898c79-lnpjz,168,34
1781680968,processor-6d5f898c79-5vvwp,163,34
1781680968,processor-6d5f898c79-6hlt6,165,34
1781680968,processor-6d5f898c79-9cnqx,164,34
1781680968,processor-6d5f898c79-lnpjz,168,34
1781680970,processor-6d5f898c79-5vvwp,150,34
1781680970,processor-6d5f898c79-6hlt6,157,34
1781680970,processor-6d5f898c79-9cnqx,159,34
1781680970,processor-6d5f898c79-lnpjz,153,34
1781680972,processor-6d5f898c79-5vvwp,150,34
1781680972,processor-6d5f898c79-6hlt6,157,34
1781680972,processor-6d5f898c79-9cnqx,159,34
1781680972,processor-6d5f898c79-lnpjz,153,34
1781680974,processor-6d5f898c79-5vvwp,150,34
1781680974,processor-6d5f898c79-6hlt6,157,34
1781680974,processor-6d5f898c79-9cnqx,159,34
1781680974,processor-6d5f898c79-lnpjz,153,34
1781680976,processor-6d5f898c79-5vvwp,150,34
1781680976,processor-6d5f898c79-6hlt6,157,34
1781680976,processor-6d5f898c79-9cnqx,159,34
1781680976,processor-6d5f898c79-lnpjz,153,34
1781680978,processor-6d5f898c79-5vvwp,150,34
1781680978,processor-6d5f898c79-6hlt6,157,34
1781680978,processor-6d5f898c79-9cnqx,159,34
1781680978,processor-6d5f898c79-lnpjz,153,34
1781680980,processor-6d5f898c79-5vvwp,150,34
1781680980,processor-6d5f898c79-6hlt6,157,34
1781680980,processor-6d5f898c79-9cnqx,159,34
1781680980,processor-6d5f898c79-lnpjz,153,34
1781680983,processor-6d5f898c79-5vvwp,150,34
1781680983,processor-6d5f898c79-6hlt6,157,34
1781680983,processor-6d5f898c79-9cnqx,159,34
1781680983,processor-6d5f898c79-lnpjz,153,34
1781680985,processor-6d5f898c79-5vvwp,132,34
1781680985,processor-6d5f898c79-6hlt6,127,34
1781680985,processor-6d5f898c79-9cnqx,133,34
