ts_unix,pod,cpu_m,mem_mi
1783876424,processor-5dfd97546d-5jn4d,759,35
1783876426,processor-5dfd97546d-5jn4d,759,35
1783876428,processor-5dfd97546d-5jn4d,759,35
1783876431,processor-5dfd97546d-5jn4d,759,35
1783876433,processor-5dfd97546d-5jn4d,759,35
1783876435,processor-5dfd97546d-5jn4d,821,35
1783876438,processor-5dfd97546d-5jn4d,821,35
1783876440,processor-5dfd97546d-5jn4d,821,35
1783876442,processor-5dfd97546d-5jn4d,821,35
1783876445,processor-5dfd97546d-5jn4d,821,35
1783876447,processor-5dfd97546d-5jn4d,821,35
1783876449,processor-5dfd97546d-5jn4d,204,35
1783876451,processor-5dfd97546d-5jn4d,204,35
1783876454,processor-5dfd97546d-5jn4d,204,35
1783876456,processor-5dfd97546d-5jn4d,204,35
1783876459,processor-5dfd97546d-5jn4d,204,35
1783876461,processor-5dfd97546d-5jn4d,204,35
1783876463,processor-5dfd97546d-5jn4d,204,35
1783876465,processor-5dfd97546d-5jn4d,229,35
1783876468,processor-5dfd97546d-5jn4d,229,35
1783876470,processor-5dfd97546d-5jn4d,229,35
1783876472,processor-5dfd97546d-5jn4d,229,35
1783876475,processor-5dfd97546d-5jn4d,229,35
1783876477,processor-5dfd97546d-5jn4d,229,35
1783876479,processor-5dfd97546d-5jn4d,143,35
1783876482,processor-5dfd97546d-5jn4d,143,35
1783876484,processor-5dfd97546d-5jn4d,143,35
1783876486,processor-5dfd97546d-5jn4d,143,35
1783876488,processor-5dfd97546d-5jn4d,143,35
1783876491,processor-5dfd97546d-5jn4d,143,35
1783876493,processor-5dfd97546d-5jn4d,143,35
1783876495,processor-5dfd97546d-5jn4d,145,35
1783876498,processor-5dfd97546d-5jn4d,145,35
1783876500,processor-5dfd97546d-5jn4d,145,35
1783876502,processor-5dfd97546d-5jn4d,145,35
1783876505,processor-5dfd97546d-5jn4d,145,35
1783876507,processor-5dfd97546d-5jn4d,145,35
1783876509,processor-5dfd97546d-5jn4d,157,35
1783876511,processor-5dfd97546d-5jn4d,157,35
1783876514,processor-5dfd97546d-5jn4d,157,35
1783876516,processor-5dfd97546d-5jn4d,157,35
1783876518,processor-5dfd97546d-5jn4d,157,35
1783876520,processor-5dfd97546d-5jn4d,157,35
1783876522,processor-5dfd97546d-5jn4d,157,35
1783876525,processor-5dfd97546d-5jn4d,394,35
1783876527,processor-5dfd97546d-5jn4d,394,35
