ts_unix,pod,cpu_m,mem_mi
1786294687,processor-86bcb8fdc5-d5rrp,7,41
1786294687,processor-86bcb8fdc5-mcpss,8,35
1786294689,processor-86bcb8fdc5-d5rrp,7,41
1786294689,processor-86bcb8fdc5-mcpss,8,35
1786294691,processor-86bcb8fdc5-d5rrp,7,41
1786294691,processor-86bcb8fdc5-mcpss,8,35
1786294693,processor-86bcb8fdc5-d5rrp,7,41
1786294693,processor-86bcb8fdc5-mcpss,8,35
1786294695,processor-86bcb8fdc5-d5rrp,7,41
1786294695,processor-86bcb8fdc5-mcpss,8,35
1786294698,processor-86bcb8fdc5-d5rrp,7,41
1786294698,processor-86bcb8fdc5-mcpss,8,35
1786294700,processor-86bcb8fdc5-d5rrp,111,41
1786294700,processor-86bcb8fdc5-mcpss,277,35
1786294702,processor-86bcb8fdc5-d5rrp,111,41
1786294702,processor-86bcb8fdc5-mcpss,277,35
1786294704,processor-86bcb8fdc5-d5rrp,111,41
1786294704,processor-86bcb8fdc5-mcpss,277,35
1786294706,processor-86bcb8fdc5-d5rrp,111,41
1786294706,processor-86bcb8fdc5-mcpss,277,35
1786294709,processor-86bcb8fdc5-d5rrp,111,41
1786294709,processor-86bcb8fdc5-mcpss,277,35
1786294711,processor-86bcb8fdc5-d5rrp,111,41
1786294711,processor-86bcb8fdc5-mcpss,277,35
1786294713,processor-86bcb8fdc5-d5rrp,111,41
1786294713,processor-86bcb8fdc5-mcpss,277,35
1786294715,processor-86bcb8fdc5-d5rrp,385,41
1786294715,processor-86bcb8fdc5-mcpss,480,35
1786294717,processor-86bcb8fdc5-d5rrp,385,41
1786294717,processor-86bcb8fdc5-mcpss,480,35
1786294720,processor-86bcb8fdc5-d5rrp,385,41
1786294720,processor-86bcb8fdc5-mcpss,480,35
1786294722,processor-86bcb8fdc5-d5rrp,385,41
1786294722,processor-86bcb8fdc5-mcpss,480,35
1786294724,processor-86bcb8fdc5-d5rrp,385,41
1786294724,processor-86bcb8fdc5-mcpss,480,35
1786294726,processor-86bcb8fdc5-d5rrp,385,41
1786294726,processor-86bcb8fdc5-mcpss,480,35
1786294729,processor-86bcb8fdc5-d5rrp,385,41
1786294729,processor-86bcb8fdc5-mcpss,480,35
1786294731,processor-86bcb8fdc5-d5rrp,385,41
1786294731,processor-86bcb8fdc5-mcpss,465,35
1786294733,processor-86bcb8fdc5-d5rrp,385,41
1786294733,processor-86bcb8fdc5-mcpss,465,35
1786294735,processor-86bcb8fdc5-d5rrp,385,41
1786294735,processor-86bcb8fdc5-mcpss,465,35
1786294737,processor-86bcb8fdc5-d5rrp,385,41
1786294737,processor-86bcb8fdc5-mcpss,465,35
1786294740,processor-86bcb8fdc5-d5rrp,385,41
1786294740,processor-86bcb8fdc5-mcpss,465,35
1786294742,processor-86bcb8fdc5-d5rrp,385,41
1786294742,processor-86bcb8fdc5-mcpss,465,35
1786294744,processor-86bcb8fdc5-d5rrp,377,41
1786294744,processor-86bcb8fdc5-mcpss,448,35
1786294746,processor-86bcb8fdc5-d5rrp,377,41
1786294746,processor-86bcb8fdc5-mcpss,448,35
1786294749,processor-86bcb8fdc5-d5rrp,377,41
1786294749,processor-86bcb8fdc5-mcpss,448,35
1786294751,processor-86bcb8fdc5-d5rrp,377,41
1786294751,processor-86bcb8fdc5-mcpss,448,35
1786294753,processor-86bcb8fdc5-d5rrp,377,41
1786294753,processor-86bcb8fdc5-mcpss,448,35
1786294755,processor-86bcb8fdc5-d5rrp,377,41
1786294755,processor-86bcb8fdc5-mcpss,448,35
1786294757,processor-86bcb8fdc5-d5rrp,377,41
1786294757,processor-86bcb8fdc5-mcpss,448,35
1786294759,processor-86bcb8fdc5-d5rrp,367,41
1786294759,processor-86bcb8fdc5-mcpss,445,35
1786294762,processor-86bcb8fdc5-d5rrp,367,41
1786294762,processor-86bcb8fdc5-mcpss,445,35
1786294764,processor-86bcb8fdc5-d5rrp,367,41
1786294764,processor-86bcb8fdc5-mcpss,445,35
1786294766,processor-86bcb8fdc5-d5rrp,367,41
1786294766,processor-86bcb8fdc5-mcpss,445,35
1786294768,processor-86bcb8fdc5-d5rrp,367,41
1786294768,processor-86bcb8fdc5-mcpss,445,35
1786294770,processor-86bcb8fdc5-d5rrp,367,41
1786294770,processor-86bcb8fdc5-mcpss,445,35
1786294772,processor-86bcb8fdc5-d5rrp,367,41
1786294772,processor-86bcb8fdc5-mcpss,445,35
1786294774,processor-86bcb8fdc5-d5rrp,348,41
1786294774,processor-86bcb8fdc5-mcpss,445,35
1786294777,processor-86bcb8fdc5-d5rrp,348,41
1786294777,processor-86bcb8fdc5-mcpss,445,35
