ts_unix,pod,cpu_m,mem_mi
1788986625,processor-85fc9655c-26gkl,152,35
1788986625,processor-85fc9655c-tfnnm,8,36
1788986627,processor-85fc9655c-26gkl,152,35
1788986627,processor-85fc9655c-tfnnm,8,36
1788986629,processor-85fc9655c-26gkl,152,35
1788986629,processor-85fc9655c-tfnnm,8,36
1788986631,processor-85fc9655c-26gkl,152,35
1788986631,processor-85fc9655c-tfnnm,8,36
1788986633,processor-85fc9655c-26gkl,9,35
1788986633,processor-85fc9655c-tfnnm,139,36
1788986636,processor-85fc9655c-26gkl,9,35
1788986636,processor-85fc9655c-tfnnm,139,36
1788986638,processor-85fc9655c-26gkl,9,35
1788986638,processor-85fc9655c-tfnnm,139,36
1788986640,processor-85fc9655c-26gkl,9,35
1788986640,processor-85fc9655c-tfnnm,139,36
1788986642,processor-85fc9655c-26gkl,9,35
1788986642,processor-85fc9655c-tfnnm,139,36
1788986645,processor-85fc9655c-26gkl,9,35
1788986645,processor-85fc9655c-tfnnm,139,36
1788986648,processor-85fc9655c-26gkl,9,35
1788986648,processor-85fc9655c-tfnnm,139,36
1788986650,processor-85fc9655c-26gkl,519,35
1788986650,processor-85fc9655c-tfnnm,685,36
1788986652,processor-85fc9655c-26gkl,519,35
1788986652,processor-85fc9655c-tfnnm,685,36
1788986654,processor-85fc9655c-26gkl,519,35
1788986654,processor-85fc9655c-tfnnm,685,36
1788986656,processor-85fc9655c-26gkl,519,35
1788986656,processor-85fc9655c-tfnnm,685,36
1788986659,processor-85fc9655c-26gkl,519,35
1788986659,processor-85fc9655c-tfnnm,685,36
1788986661,processor-85fc9655c-26gkl,519,35
1788986661,processor-85fc9655c-tfnnm,685,36
1788986663,processor-85fc9655c-26gkl,519,35
1788986663,processor-85fc9655c-tfnnm,685,36
1788986665,processor-85fc9655c-26gkl,622,35
1788986665,processor-85fc9655c-tfnnm,690,36
1788986667,processor-85fc9655c-26gkl,622,35
1788986667,processor-85fc9655c-tfnnm,690,36
1788986670,processor-85fc9655c-26gkl,622,35
1788986670,processor-85fc9655c-tfnnm,690,36
1788986672,processor-85fc9655c-26gkl,622,35
1788986672,processor-85fc9655c-tfnnm,690,36
1788986674,processor-85fc9655c-26gkl,622,35
1788986674,processor-85fc9655c-tfnnm,690,36
1788986677,processor-85fc9655c-26gkl,622,35
1788986677,processor-85fc9655c-tfnnm,690,36
1788986679,processor-85fc9655c-26gkl,627,35
1788986679,processor-85fc9655c-tfnnm,690,36
1788986681,processor-85fc9655c-26gkl,627,35
1788986681,processor-85fc9655c-tfnnm,690,36
1788986683,processor-85fc9655c-26gkl,627,35
1788986683,processor-85fc9655c-tfnnm,690,36
1788986686,processor-85fc9655c-26gkl,627,35
1788986686,processor-85fc9655c-tfnnm,690,36
1788986688,processor-85fc9655c-26gkl,627,35
1788986688,processor-85fc9655c-tfnnm,690,36
1788986691,processor-85fc9655c-26gkl,627,35
1788986691,processor-85fc9655c-tfnnm,690,36
1788986693,processor-85fc9655c-26gkl,619,36
1788986693,processor-85fc9655c-tfnnm,691,36
1788986695,processor-85fc9655c-26gkl,619,36
1788986695,processor-85fc9655c-tfnnm,691,36
1788986697,processor-85fc9655c-26gkl,619,36
1788986697,processor-85fc9655c-tfnnm,691,36
1788986699,processor-85fc9655c-26gkl,619,36
1788986699,processor-85fc9655c-tfnnm,691,36
1788986702,processor-85fc9655c-26gkl,619,36
1788986702,processor-85fc9655c-tfnnm,691,36
1788986704,processor-85fc9655c-26gkl,619,36
1788986704,processor-85fc9655c-tfnnm,691,36
1788986706,processor-85fc9655c-26gkl,619,36
1788986706,processor-85fc9655c-tfnnm,691,36
1788986708,processor-85fc9655c-26gkl,623,35
1788986708,processor-85fc9655c-tfnnm,687,36
1788986710,processor-85fc9655c-26gkl,623,35
1788986710,processor-85fc9655c-tfnnm,687,36
1788986712,processor-85fc9655c-26gkl,623,35
1788986712,processor-85fc9655c-tfnnm,687,36
1788986715,processor-85fc9655c-26gkl,623,35
1788986715,processor-85fc9655c-tfnnm,687,36
1788986717,processor-85fc9655c-26gkl,623,35
1788986717,processor-85fc9655c-tfnnm,687,36
1788986719,processor-85fc9655c-26gkl,623,35
1788986719,processor-85fc9655c-tfnnm,687,36
1788986721,processor-85fc9655c-26gkl,623,35
1788986721,processor-85fc9655c-tfnnm,687,36
1788986723,processor-85fc9655c-26gkl,234,35
1788986723,processor-85fc9655c-tfnnm,460,36
1788986725,processor-85fc9655c-26gkl,234,35
1788986725,processor-85fc9655c-tfnnm,460,36
1788986727,processor-85fc9655c-26gkl,234,35
1788986727,processor-85fc9655c-tfnnm,460,36
1788986729,processor-85fc9655c-26gkl,234,35
1788986729,processor-85fc9655c-tfnnm,460,36
1788986731,processor-85fc9655c-26gkl,234,35
1788986731,processor-85fc9655c-tfnnm,460,36
1788986734,processor-85fc9655c-26gkl,234,35
1788986734,processor-85fc9655c-tfnnm,460,36
1788986736,processor-85fc9655c-26gkl,234,35
1788986736,processor-85fc9655c-tfnnm,460,36
1788986738,processor-85fc9655c-26gkl,8,35
1788986738,processor-85fc9655c-tfnnm,8,36
1788986740,processor-85fc9655c-26gkl,8,35
1788986740,processor-85fc9655c-tfnnm,8,36
1788986742,processor-85fc9655c-26gkl,8,35
1788986742,processor-85fc9655c-tfnnm,8,36
