ts_unix,pod,cpu_m,mem_mi
1786304240,processor-86bcb8fdc5-r7ktl,3,34
1786304240,processor-86bcb8fdc5-vp684,4,34
1786304242,processor-86bcb8fdc5-r7ktl,3,34
1786304242,processor-86bcb8fdc5-vp684,4,34
1786304244,processor-86bcb8fdc5-r7ktl,4,34
1786304244,processor-86bcb8fdc5-vp684,3,34
1786304246,processor-86bcb8fdc5-r7ktl,4,34
1786304246,processor-86bcb8fdc5-vp684,3,34
1786304248,processor-86bcb8fdc5-r7ktl,4,34
1786304248,processor-86bcb8fdc5-vp684,3,34
1786304251,processor-86bcb8fdc5-r7ktl,4,34
1786304251,processor-86bcb8fdc5-vp684,3,34
1786304253,processor-86bcb8fdc5-r7ktl,4,34
1786304253,processor-86bcb8fdc5-vp684,3,34
1786304255,processor-86bcb8fdc5-r7ktl,4,34
1786304255,processor-86bcb8fdc5-vp684,3,34
1786304257,processor-86bcb8fdc5-r7ktl,4,34
1786304257,processor-86bcb8fdc5-vp684,3,34
1786304259,processor-86bcb8fdc5-r7ktl,95,34
1786304259,processor-86bcb8fdc5-vp684,292,34
1786304261,processor-86bcb8fdc5-r7ktl,95,34
1786304261,processor-86bcb8fdc5-vp684,292,34
1786304263,processor-86bcb8fdc5-r7ktl,95,34
1786304263,processor-86bcb8fdc5-vp684,292,34
1786304265,processor-86bcb8fdc5-r7ktl,95,34
1786304265,processor-86bcb8fdc5-vp684,292,34
1786304267,processor-86bcb8fdc5-r7ktl,95,34
1786304267,processor-86bcb8fdc5-vp684,292,34
1786304270,processor-86bcb8fdc5-r7ktl,95,34
1786304270,processor-86bcb8fdc5-vp684,292,34
1786304272,processor-86bcb8fdc5-r7ktl,95,34
1786304272,processor-86bcb8fdc5-vp684,292,34
1786304274,processor-86bcb8fdc5-r7ktl,218,34
1786304274,processor-86bcb8fdc5-vp684,299,34
1786304276,processor-86bcb8fdc5-r7ktl,218,34
1786304276,processor-86bcb8fdc5-vp684,299,34
1786304278,processor-86bcb8fdc5-r7ktl,218,34
1786304278,processor-86bcb8fdc5-vp684,299,34
1786304280,processor-86bcb8fdc5-r7ktl,218,34
1786304280,processor-86bcb8fdc5-vp684,299,34
1786304282,processor-86bcb8fdc5-r7ktl,218,34
1786304282,processor-86bcb8fdc5-vp684,299,34
1786304284,processor-86bcb8fdc5-r7ktl,218,34
1786304284,processor-86bcb8fdc5-vp684,299,34
1786304286,processor-86bcb8fdc5-r7ktl,218,34
1786304286,processor-86bcb8fdc5-vp684,299,34
1786304288,processor-86bcb8fdc5-r7ktl,201,34
1786304288,processor-86bcb8fdc5-vp684,268,34
1786304291,processor-86bcb8fdc5-r7ktl,201,34
1786304291,processor-86bcb8fdc5-vp684,268,34
1786304293,processor-86bcb8fdc5-r7ktl,201,34
1786304293,processor-86bcb8fdc5-vp684,268,34
1786304295,processor-86bcb8fdc5-r7ktl,201,34
1786304295,processor-86bcb8fdc5-vp684,268,34
1786304297,processor-86bcb8fdc5-r7ktl,201,34
1786304297,processor-86bcb8fdc5-vp684,268,34
1786304299,processor-86bcb8fdc5-r7ktl,201,34
1786304299,processor-86bcb8fdc5-vp684,268,34
1786304301,processor-86bcb8fdc5-r7ktl,201,34
1786304301,processor-86bcb8fdc5-vp684,268,34
1786304303,processor-86bcb8fdc5-r7ktl,202,34
1786304303,processor-86bcb8fdc5-vp684,271,34
1786304305,processor-86bcb8fdc5-r7ktl,202,34
1786304305,processor-86bcb8fdc5-vp684,271,34
1786304308,processor-86bcb8fdc5-r7ktl,202,34
1786304308,processor-86bcb8fdc5-vp684,271,34
1786304310,processor-86bcb8fdc5-r7ktl,202,34
1786304310,processor-86bcb8fdc5-vp684,271,34
1786304312,processor-86bcb8fdc5-r7ktl,202,34
1786304312,processor-86bcb8fdc5-vp684,271,34
1786304314,processor-86bcb8fdc5-r7ktl,202,34
1786304314,processor-86bcb8fdc5-vp684,271,34
1786304316,processor-86bcb8fdc5-r7ktl,202,34
1786304316,processor-86bcb8fdc5-vp684,271,34
1786304318,processor-86bcb8fdc5-r7ktl,242,34
1786304318,processor-86bcb8fdc5-vp684,318,34
1786304320,processor-86bcb8fdc5-r7ktl,242,34
1786304320,processor-86bcb8fdc5-vp684,318,34
1786304323,processor-86bcb8fdc5-r7ktl,242,34
1786304323,processor-86bcb8fdc5-vp684,318,34
1786304325,processor-86bcb8fdc5-r7ktl,242,34
1786304325,processor-86bcb8fdc5-vp684,318,34
1786304327,processor-86bcb8fdc5-r7ktl,242,34
1786304327,processor-86bcb8fdc5-vp684,318,34
1786304329,processor-86bcb8fdc5-r7ktl,242,34
1786304329,processor-86bcb8fdc5-vp684,318,34
1786304331,processor-86bcb8fdc5-r7ktl,242,34
1786304331,processor-86bcb8fdc5-vp684,318,34
