ts_unix,pod,cpu_m,mem_mi
1789035454,processor-67575b846-wgqc4,92,35
1789035457,processor-67575b846-wgqc4,92,35
1789035459,processor-67575b846-gjnsn,128,35
1789035459,processor-67575b846-wgqc4,2,35
1789035461,processor-67575b846-gjnsn,128,35
1789035461,processor-67575b846-wgqc4,2,35
1789035463,processor-67575b846-gjnsn,128,35
1789035463,processor-67575b846-wgqc4,2,35
1789035465,processor-67575b846-gjnsn,128,35
1789035465,processor-67575b846-wgqc4,2,35
1789035467,processor-67575b846-gjnsn,128,35
1789035467,processor-67575b846-wgqc4,2,35
1789035469,processor-67575b846-gjnsn,128,35
1789035469,processor-67575b846-wgqc4,2,35
1789035471,processor-67575b846-gjnsn,128,35
1789035471,processor-67575b846-wgqc4,2,35
1789035473,processor-67575b846-gjnsn,128,35
1789035473,processor-67575b846-wgqc4,2,35
1789035476,processor-67575b846-gjnsn,109,35
1789035476,processor-67575b846-wgqc4,71,35
1789035478,processor-67575b846-gjnsn,109,35
1789035478,processor-67575b846-wgqc4,71,35
1789035480,processor-67575b846-gjnsn,109,35
1789035480,processor-67575b846-wgqc4,71,35
1789035482,processor-67575b846-gjnsn,109,35
1789035482,processor-67575b846-wgqc4,71,35
1789035484,processor-67575b846-gjnsn,109,35
1789035484,processor-67575b846-wgqc4,71,35
1789035486,processor-67575b846-gjnsn,109,35
1789035486,processor-67575b846-wgqc4,71,35
1789035488,processor-67575b846-gjnsn,109,35
1789035488,processor-67575b846-wgqc4,71,35
1789035490,processor-67575b846-gjnsn,112,35
1789035490,processor-67575b846-wgqc4,164,35
1789035493,processor-67575b846-gjnsn,112,35
1789035493,processor-67575b846-wgqc4,164,35
1789035495,processor-67575b846-gjnsn,112,35
1789035495,processor-67575b846-wgqc4,164,35
1789035497,processor-67575b846-gjnsn,112,35
1789035497,processor-67575b846-wgqc4,164,35
1789035499,processor-67575b846-gjnsn,112,35
1789035499,processor-67575b846-wgqc4,164,35
1789035501,processor-67575b846-gjnsn,112,35
1789035501,processor-67575b846-wgqc4,164,35
1789035503,processor-67575b846-gjnsn,112,35
1789035503,processor-67575b846-wgqc4,164,35
1789035505,processor-67575b846-gjnsn,106,35
1789035505,processor-67575b846-wgqc4,183,35
1789035507,processor-67575b846-gjnsn,106,35
1789035507,processor-67575b846-wgqc4,183,35
1789035509,processor-67575b846-gjnsn,106,35
1789035509,processor-67575b846-wgqc4,183,35
1789035512,processor-67575b846-gjnsn,106,35
1789035512,processor-67575b846-wgqc4,183,35
1789035514,processor-67575b846-gjnsn,106,35
1789035514,processor-67575b846-wgqc4,183,35
1789035516,processor-67575b846-gjnsn,106,35
1789035516,processor-67575b846-wgqc4,183,35
1789035518,processor-67575b846-gjnsn,106,35
1789035518,processor-67575b846-wgqc4,183,35
1789035520,processor-67575b846-gjnsn,97,35
1789035520,processor-67575b846-wgqc4,184,35
1789035522,processor-67575b846-gjnsn,97,35
1789035522,processor-67575b846-wgqc4,184,35
1789035524,processor-67575b846-gjnsn,97,35
1789035524,processor-67575b846-wgqc4,184,35
1789035526,processor-67575b846-gjnsn,97,35
1789035526,processor-67575b846-wgqc4,184,35
1789035528,processor-67575b846-gjnsn,97,35
1789035528,processor-67575b846-wgqc4,184,35
1789035531,processor-67575b846-gjnsn,97,35
1789035531,processor-67575b846-wgqc4,184,35
1789035533,processor-67575b846-gjnsn,97,35
1789035533,processor-67575b846-wgqc4,184,35
1789035535,processor-67575b846-gjnsn,104,35
1789035535,processor-67575b846-wgqc4,182,35
1789035537,processor-67575b846-gjnsn,104,35
1789035537,processor-67575b846-wgqc4,182,35
1789035539,processor-67575b846-gjnsn,104,35
1789035539,processor-67575b846-wgqc4,182,35
1789035541,processor-67575b846-gjnsn,104,35
1789035541,processor-67575b846-wgqc4,182,35
1789035543,processor-67575b846-gjnsn,104,35
1789035543,processor-67575b846-wgqc4,182,35
1789035545,processor-67575b846-gjnsn,104,35
1789035545,processor-67575b846-wgqc4,182,35
1789035547,processor-67575b846-gjnsn,104,35
1789035547,processor-67575b846-wgqc4,182,35
1789035550,processor-67575b846-gjnsn,79,35
1789035550,processor-67575b846-wgqc4,124,35
1789035552,processor-67575b846-gjnsn,79,35
1789035552,processor-67575b846-wgqc4,124,35
