ts_unix,pod,cpu_m,mem_mi
1788985855,processor-56587fc7f7-6jt6q,8,35
1788985855,processor-56587fc7f7-c8jtq,9,35
1788985855,processor-56587fc7f7-mtmpl,8,36
1788985855,processor-56587fc7f7-wwk2h,7,35
1788985857,processor-56587fc7f7-6jt6q,8,35
1788985857,processor-56587fc7f7-c8jtq,9,35
1788985857,processor-56587fc7f7-mtmpl,8,36
1788985857,processor-56587fc7f7-wwk2h,7,35
1788985859,processor-56587fc7f7-6jt6q,8,35
1788985859,processor-56587fc7f7-c8jtq,9,35
1788985859,processor-56587fc7f7-mtmpl,8,36
1788985859,processor-56587fc7f7-wwk2h,7,35
1788985862,processor-56587fc7f7-6jt6q,8,35
1788985862,processor-56587fc7f7-c8jtq,9,35
1788985862,processor-56587fc7f7-mtmpl,8,36
1788985862,processor-56587fc7f7-wwk2h,7,35
1788985864,processor-56587fc7f7-6jt6q,8,35
1788985864,processor-56587fc7f7-c8jtq,9,35
1788985864,processor-56587fc7f7-mtmpl,8,36
1788985864,processor-56587fc7f7-wwk2h,7,35
1788985866,processor-56587fc7f7-6jt6q,8,35
1788985866,processor-56587fc7f7-c8jtq,9,35
1788985866,processor-56587fc7f7-mtmpl,8,36
1788985866,processor-56587fc7f7-wwk2h,7,35
1788985868,processor-56587fc7f7-6jt6q,215,35
1788985868,processor-56587fc7f7-c8jtq,30,35
1788985868,processor-56587fc7f7-mtmpl,247,36
1788985868,processor-56587fc7f7-wwk2h,280,35
1788985871,processor-56587fc7f7-6jt6q,215,35
1788985871,processor-56587fc7f7-c8jtq,30,35
1788985871,processor-56587fc7f7-mtmpl,247,36
1788985871,processor-56587fc7f7-wwk2h,280,35
1788985874,processor-56587fc7f7-6jt6q,215,35
1788985874,processor-56587fc7f7-c8jtq,30,35
1788985874,processor-56587fc7f7-mtmpl,247,36
1788985874,processor-56587fc7f7-wwk2h,280,35
1788985876,processor-56587fc7f7-6jt6q,215,35
1788985876,processor-56587fc7f7-c8jtq,30,35
1788985876,processor-56587fc7f7-mtmpl,247,36
1788985876,processor-56587fc7f7-wwk2h,280,35
1788985878,processor-56587fc7f7-6jt6q,215,35
1788985878,processor-56587fc7f7-c8jtq,30,35
1788985878,processor-56587fc7f7-mtmpl,247,36
1788985878,processor-56587fc7f7-wwk2h,280,35
1788985880,processor-56587fc7f7-6jt6q,215,35
1788985880,processor-56587fc7f7-c8jtq,30,35
1788985880,processor-56587fc7f7-mtmpl,247,36
1788985880,processor-56587fc7f7-wwk2h,280,35
1788985883,processor-56587fc7f7-6jt6q,215,35
1788985883,processor-56587fc7f7-c8jtq,30,35
1788985883,processor-56587fc7f7-mtmpl,247,36
1788985883,processor-56587fc7f7-wwk2h,280,35
1788985885,processor-56587fc7f7-6jt6q,215,35
1788985885,processor-56587fc7f7-c8jtq,420,35
1788985885,processor-56587fc7f7-mtmpl,381,36
1788985885,processor-56587fc7f7-wwk2h,280,35
1788985887,processor-56587fc7f7-6jt6q,215,35
1788985887,processor-56587fc7f7-c8jtq,420,35
1788985887,processor-56587fc7f7-mtmpl,381,36
1788985887,processor-56587fc7f7-wwk2h,280,35
1788985889,processor-56587fc7f7-6jt6q,215,35
1788985889,processor-56587fc7f7-c8jtq,420,35
1788985889,processor-56587fc7f7-mtmpl,381,36
1788985889,processor-56587fc7f7-wwk2h,280,35
1788985892,processor-56587fc7f7-6jt6q,215,35
1788985892,processor-56587fc7f7-c8jtq,420,35
1788985892,processor-56587fc7f7-mtmpl,381,36
1788985892,processor-56587fc7f7-wwk2h,280,35
1788985894,processor-56587fc7f7-6jt6q,215,35
1788985894,processor-56587fc7f7-c8jtq,420,35
1788985894,processor-56587fc7f7-mtmpl,381,36
1788985894,processor-56587fc7f7-wwk2h,280,35
1788985896,processor-56587fc7f7-6jt6q,215,35
1788985896,processor-56587fc7f7-c8jtq,420,35
1788985896,processor-56587fc7f7-mtmpl,381,36
1788985896,processor-56587fc7f7-wwk2h,280,35
1788985898,processor-56587fc7f7-6jt6q,401,35
1788985898,processor-56587fc7f7-c8jtq,408,35
1788985898,processor-56587fc7f7-mtmpl,353,36
1788985898,processor-56587fc7f7-wwk2h,366,35
1788985901,processor-56587fc7f7-6jt6q,401,35
1788985901,processor-56587fc7f7-c8jtq,408,35
1788985901,processor-56587fc7f7-mtmpl,353,36
1788985901,processor-56587fc7f7-wwk2h,366,35
1788985903,processor-56587fc7f7-6jt6q,401,35
1788985903,processor-56587fc7f7-c8jtq,408,35
1788985903,processor-56587fc7f7-mtmpl,353,36
1788985903,processor-56587fc7f7-wwk2h,366,35
1788985905,processor-56587fc7f7-6jt6q,401,35
1788985905,processor-56587fc7f7-c8jtq,408,35
1788985905,processor-56587fc7f7-mtmpl,353,36
1788985905,processor-56587fc7f7-wwk2h,366,35
1788985907,processor-56587fc7f7-6jt6q,401,35
1788985907,processor-56587fc7f7-c8jtq,408,35
1788985907,processor-56587fc7f7-mtmpl,353,36
1788985907,processor-56587fc7f7-wwk2h,366,35
1788985910,processor-56587fc7f7-6jt6q,401,35
1788985910,processor-56587fc7f7-c8jtq,408,35
1788985910,processor-56587fc7f7-mtmpl,353,36
1788985910,processor-56587fc7f7-wwk2h,366,35
1788985912,processor-56587fc7f7-6jt6q,401,35
1788985912,processor-56587fc7f7-c8jtq,408,35
1788985912,processor-56587fc7f7-mtmpl,353,36
1788985912,processor-56587fc7f7-wwk2h,366,35
1788985914,processor-56587fc7f7-6jt6q,401,35
1788985914,processor-56587fc7f7-c8jtq,410,35
1788985914,processor-56587fc7f7-mtmpl,353,36
1788985914,processor-56587fc7f7-wwk2h,351,35
1788985916,processor-56587fc7f7-6jt6q,401,35
1788985916,processor-56587fc7f7-c8jtq,410,35
1788985916,processor-56587fc7f7-mtmpl,353,36
1788985916,processor-56587fc7f7-wwk2h,351,35
1788985918,processor-56587fc7f7-6jt6q,401,35
1788985918,processor-56587fc7f7-c8jtq,410,35
1788985918,processor-56587fc7f7-mtmpl,353,36
1788985918,processor-56587fc7f7-wwk2h,351,35
1788985921,processor-56587fc7f7-6jt6q,401,35
1788985921,processor-56587fc7f7-c8jtq,410,35
1788985921,processor-56587fc7f7-mtmpl,353,36
1788985921,processor-56587fc7f7-wwk2h,351,35
1788985924,processor-56587fc7f7-6jt6q,401,35
1788985924,processor-56587fc7f7-c8jtq,410,35
1788985924,processor-56587fc7f7-mtmpl,353,36
1788985924,processor-56587fc7f7-wwk2h,351,35
1788985926,processor-56587fc7f7-6jt6q,401,35
