ts_unix,pod,cpu_m,mem_mi
1786393172,processor-6d47984c7d-82cmr,174,37
1786393172,processor-6d47984c7d-zpjbs,189,35
1786393174,processor-6d47984c7d-82cmr,174,37
1786393174,processor-6d47984c7d-zpjbs,189,35
1786393176,processor-6d47984c7d-82cmr,174,37
1786393176,processor-6d47984c7d-zpjbs,189,35
1786393178,processor-6d47984c7d-82cmr,174,37
1786393178,processor-6d47984c7d-zpjbs,189,35
1786393180,processor-6d47984c7d-82cmr,174,37
1786393180,processor-6d47984c7d-zpjbs,189,35
1786393182,processor-6d47984c7d-82cmr,174,37
1786393182,processor-6d47984c7d-zpjbs,189,35
1786393184,processor-6d47984c7d-82cmr,174,37
1786393184,processor-6d47984c7d-zpjbs,189,35
1786393187,processor-6d47984c7d-82cmr,14,38
1786393187,processor-6d47984c7d-nns8h,212,35
1786393187,processor-6d47984c7d-nvsx8,59,35
1786393187,processor-6d47984c7d-zpjbs,21,35
1786393189,processor-6d47984c7d-82cmr,14,38
1786393189,processor-6d47984c7d-nns8h,212,35
1786393189,processor-6d47984c7d-nvsx8,59,35
1786393189,processor-6d47984c7d-zpjbs,21,35
1786393191,processor-6d47984c7d-82cmr,14,38
1786393191,processor-6d47984c7d-nns8h,212,35
1786393191,processor-6d47984c7d-nvsx8,59,35
1786393191,processor-6d47984c7d-zpjbs,21,35
1786393193,processor-6d47984c7d-82cmr,14,38
1786393193,processor-6d47984c7d-nns8h,212,35
1786393193,processor-6d47984c7d-nvsx8,59,35
1786393193,processor-6d47984c7d-zpjbs,21,35
1786393195,processor-6d47984c7d-82cmr,14,38
1786393195,processor-6d47984c7d-nns8h,212,35
1786393195,processor-6d47984c7d-nvsx8,59,35
1786393195,processor-6d47984c7d-zpjbs,21,35
1786393197,processor-6d47984c7d-82cmr,14,38
1786393197,processor-6d47984c7d-nns8h,212,35
1786393197,processor-6d47984c7d-nvsx8,59,35
1786393197,processor-6d47984c7d-zpjbs,21,35
1786393199,processor-6d47984c7d-82cmr,14,38
1786393199,processor-6d47984c7d-nns8h,212,35
1786393199,processor-6d47984c7d-nvsx8,59,35
1786393199,processor-6d47984c7d-zpjbs,21,35
1786393201,processor-6d47984c7d-82cmr,66,38
1786393201,processor-6d47984c7d-nns8h,56,35
1786393201,processor-6d47984c7d-nvsx8,64,35
1786393201,processor-6d47984c7d-zpjbs,94,35
1786393203,processor-6d47984c7d-82cmr,66,38
1786393203,processor-6d47984c7d-nns8h,56,35
1786393203,processor-6d47984c7d-nvsx8,64,35
1786393203,processor-6d47984c7d-zpjbs,94,35
1786393206,processor-6d47984c7d-82cmr,66,38
1786393206,processor-6d47984c7d-nns8h,56,35
1786393206,processor-6d47984c7d-nvsx8,64,35
1786393206,processor-6d47984c7d-zpjbs,94,35
1786393208,processor-6d47984c7d-82cmr,66,38
1786393208,processor-6d47984c7d-nns8h,56,35
1786393208,processor-6d47984c7d-nvsx8,64,35
1786393208,processor-6d47984c7d-zpjbs,94,35
1786393210,processor-6d47984c7d-82cmr,66,38
1786393210,processor-6d47984c7d-nns8h,56,35
1786393210,processor-6d47984c7d-nvsx8,64,35
1786393210,processor-6d47984c7d-zpjbs,94,35
1786393212,processor-6d47984c7d-82cmr,66,38
1786393212,processor-6d47984c7d-nns8h,56,35
1786393212,processor-6d47984c7d-nvsx8,64,35
1786393212,processor-6d47984c7d-zpjbs,94,35
1786393214,processor-6d47984c7d-82cmr,66,38
1786393214,processor-6d47984c7d-nns8h,56,35
1786393214,processor-6d47984c7d-nvsx8,64,35
1786393214,processor-6d47984c7d-zpjbs,94,35
1786393216,processor-6d47984c7d-82cmr,69,38
1786393216,processor-6d47984c7d-nns8h,54,35
1786393216,processor-6d47984c7d-nvsx8,64,35
1786393216,processor-6d47984c7d-zpjbs,94,35
1786393218,processor-6d47984c7d-82cmr,69,38
1786393218,processor-6d47984c7d-nns8h,54,35
1786393218,processor-6d47984c7d-nvsx8,64,35
1786393218,processor-6d47984c7d-zpjbs,94,35
1786393220,processor-6d47984c7d-82cmr,69,38
1786393220,processor-6d47984c7d-nns8h,54,35
1786393220,processor-6d47984c7d-nvsx8,64,35
1786393220,processor-6d47984c7d-zpjbs,94,35
1786393222,processor-6d47984c7d-82cmr,69,38
1786393222,processor-6d47984c7d-nns8h,54,35
1786393222,processor-6d47984c7d-nvsx8,64,35
1786393222,processor-6d47984c7d-zpjbs,94,35
1786393224,processor-6d47984c7d-82cmr,69,38
1786393224,processor-6d47984c7d-nns8h,54,35
1786393224,processor-6d47984c7d-nvsx8,64,35
1786393224,processor-6d47984c7d-zpjbs,94,35
1786393227,processor-6d47984c7d-82cmr,69,38
1786393227,processor-6d47984c7d-nns8h,54,35
1786393227,processor-6d47984c7d-nvsx8,64,35
1786393227,processor-6d47984c7d-zpjbs,94,35
1786393229,processor-6d47984c7d-82cmr,69,38
1786393229,processor-6d47984c7d-nns8h,54,35
1786393229,processor-6d47984c7d-nvsx8,64,35
1786393229,processor-6d47984c7d-zpjbs,94,35
1786393231,processor-6d47984c7d-82cmr,73,38
1786393231,processor-6d47984c7d-nns8h,52,35
1786393231,processor-6d47984c7d-nvsx8,58,35
1786393231,processor-6d47984c7d-zpjbs,103,35
1786393233,processor-6d47984c7d-82cmr,73,38
1786393233,processor-6d47984c7d-nns8h,52,35
1786393233,processor-6d47984c7d-nvsx8,58,35
1786393233,processor-6d47984c7d-zpjbs,103,35
1786393235,processor-6d47984c7d-82cmr,73,38
1786393235,processor-6d47984c7d-nns8h,52,35
1786393235,processor-6d47984c7d-nvsx8,58,35
1786393235,processor-6d47984c7d-zpjbs,103,35
1786393237,processor-6d47984c7d-82cmr,73,38
1786393237,processor-6d47984c7d-nns8h,52,35
1786393237,processor-6d47984c7d-nvsx8,58,35
1786393237,processor-6d47984c7d-zpjbs,103,35
1786393239,processor-6d47984c7d-82cmr,73,38
1786393239,processor-6d47984c7d-nns8h,52,35
1786393239,processor-6d47984c7d-nvsx8,58,35
1786393239,processor-6d47984c7d-zpjbs,103,35
1786393241,processor-6d47984c7d-82cmr,73,38
1786393241,processor-6d47984c7d-nns8h,52,35
1786393241,processor-6d47984c7d-nvsx8,58,35
1786393241,processor-6d47984c7d-zpjbs,103,35
1786393244,processor-6d47984c7d-82cmr,73,38
1786393244,processor-6d47984c7d-nns8h,52,35
1786393244,processor-6d47984c7d-nvsx8,58,35
1786393244,processor-6d47984c7d-zpjbs,103,35
1786393246,processor-6d47984c7d-82cmr,74,38
