ts_unix,pod,cpu_m,mem_mi
1783875823,processor-5dfd97546d-5jn4d,20,35
1783875825,processor-5dfd97546d-5jn4d,20,35
1783875827,processor-5dfd97546d-5jn4d,20,35
1783875829,processor-5dfd97546d-5jn4d,20,35
1783875831,processor-5dfd97546d-5jn4d,20,35
1783875833,processor-5dfd97546d-5jn4d,20,35
1783875836,processor-5dfd97546d-5jn4d,37,35
1783875838,processor-5dfd97546d-5jn4d,37,35
1783875840,processor-5dfd97546d-5jn4d,37,35
1783875842,processor-5dfd97546d-5jn4d,37,35
1783875844,processor-5dfd97546d-5jn4d,37,35
1783875846,processor-5dfd97546d-5jn4d,37,35
1783875848,processor-5dfd97546d-5jn4d,37,35
1783875851,processor-5dfd97546d-5jn4d,101,35
1783875853,processor-5dfd97546d-5jn4d,101,35
1783875855,processor-5dfd97546d-5jn4d,101,35
1783875857,processor-5dfd97546d-5jn4d,101,35
1783875859,processor-5dfd97546d-5jn4d,101,35
1783875861,processor-5dfd97546d-5jn4d,101,35
1783875863,processor-5dfd97546d-5jn4d,101,35
1783875865,processor-5dfd97546d-5jn4d,101,35
1783875868,processor-5dfd97546d-5jn4d,101,35
1783875870,processor-5dfd97546d-5jn4d,101,35
1783875872,processor-5dfd97546d-5jn4d,101,35
1783875874,processor-5dfd97546d-5jn4d,101,35
1783875876,processor-5dfd97546d-5jn4d,101,35
1783875878,processor-5dfd97546d-5jn4d,101,35
1783875880,processor-5dfd97546d-5jn4d,103,35
1783875882,processor-5dfd97546d-5jn4d,103,35
1783875885,processor-5dfd97546d-5jn4d,103,35
1783875887,processor-5dfd97546d-5jn4d,103,35
1783875889,processor-5dfd97546d-5jn4d,103,35
1783875891,processor-5dfd97546d-5jn4d,103,35
1783875893,processor-5dfd97546d-5jn4d,103,35
1783875895,processor-5dfd97546d-5jn4d,101,35
1783875897,processor-5dfd97546d-5jn4d,101,35
1783875900,processor-5dfd97546d-5jn4d,101,35
1783875902,processor-5dfd97546d-5jn4d,101,35
1783875904,processor-5dfd97546d-5jn4d,101,35
1783875906,processor-5dfd97546d-5jn4d,101,35
1783875908,processor-5dfd97546d-5jn4d,101,35
1783875910,processor-5dfd97546d-5jn4d,104,35
1783875912,processor-5dfd97546d-5jn4d,104,35
1783875914,processor-5dfd97546d-5jn4d,104,35
1783875917,processor-5dfd97546d-5jn4d,104,35
1783875919,processor-5dfd97546d-5jn4d,104,35
1783875921,processor-5dfd97546d-5jn4d,104,35
1783875923,processor-5dfd97546d-5jn4d,104,35
1783875925,processor-5dfd97546d-5jn4d,98,35
1783875927,processor-5dfd97546d-5jn4d,98,35
1783875929,processor-5dfd97546d-5jn4d,98,35
