ts_unix,pod,cpu_m,mem_mi
1783876961,processor-5dfd97546d-5jn4d,165,35
1783876961,processor-5dfd97546d-wgjlp,220,38
1783876963,processor-5dfd97546d-5jn4d,165,35
1783876963,processor-5dfd97546d-wgjlp,220,38
1783876965,processor-5dfd97546d-5jn4d,165,35
1783876965,processor-5dfd97546d-wgjlp,220,38
1783876968,processor-5dfd97546d-5jn4d,165,35
1783876968,processor-5dfd97546d-wgjlp,220,38
1783876970,processor-5dfd97546d-5jn4d,165,35
1783876970,processor-5dfd97546d-wgjlp,220,38
1783876972,processor-5dfd97546d-5jn4d,165,35
1783876972,processor-5dfd97546d-wgjlp,220,38
1783876974,processor-5dfd97546d-5jn4d,165,35
1783876974,processor-5dfd97546d-wgjlp,220,38
1783876976,processor-5dfd97546d-5jn4d,128,35
1783876976,processor-5dfd97546d-wgjlp,187,38
1783876978,processor-5dfd97546d-5jn4d,128,35
1783876978,processor-5dfd97546d-wgjlp,187,38
1783876980,processor-5dfd97546d-5jn4d,128,35
1783876980,processor-5dfd97546d-wgjlp,187,38
1783876982,processor-5dfd97546d-5jn4d,128,35
1783876982,processor-5dfd97546d-wgjlp,187,38
1783876985,processor-5dfd97546d-5jn4d,128,35
1783876985,processor-5dfd97546d-wgjlp,187,38
1783876987,processor-5dfd97546d-5jn4d,128,35
1783876987,processor-5dfd97546d-wgjlp,187,38
1783876989,processor-5dfd97546d-5jn4d,217,35
1783876989,processor-5dfd97546d-wgjlp,304,38
1783876991,processor-5dfd97546d-5jn4d,217,35
1783876991,processor-5dfd97546d-wgjlp,304,38
1783876994,processor-5dfd97546d-5jn4d,217,35
1783876994,processor-5dfd97546d-wgjlp,304,38
1783876996,processor-5dfd97546d-5jn4d,217,35
1783876996,processor-5dfd97546d-wgjlp,304,38
1783876998,processor-5dfd97546d-5jn4d,217,35
1783876998,processor-5dfd97546d-wgjlp,304,38
1783877000,processor-5dfd97546d-5jn4d,217,35
1783877000,processor-5dfd97546d-wgjlp,304,38
1783877002,processor-5dfd97546d-5jn4d,217,35
1783877002,processor-5dfd97546d-wgjlp,304,38
1783877004,processor-5dfd97546d-5jn4d,352,35
1783877004,processor-5dfd97546d-wgjlp,434,38
1783877007,processor-5dfd97546d-5jn4d,352,35
1783877007,processor-5dfd97546d-wgjlp,434,38
1783877009,processor-5dfd97546d-5jn4d,352,35
1783877009,processor-5dfd97546d-wgjlp,434,38
1783877011,processor-5dfd97546d-5jn4d,352,35
1783877011,processor-5dfd97546d-wgjlp,434,38
1783877013,processor-5dfd97546d-5jn4d,352,35
1783877013,processor-5dfd97546d-wgjlp,434,38
1783877015,processor-5dfd97546d-5jn4d,352,35
1783877015,processor-5dfd97546d-wgjlp,434,38
1783877018,processor-5dfd97546d-5jn4d,352,35
1783877018,processor-5dfd97546d-wgjlp,434,38
1783877020,processor-5dfd97546d-5jn4d,383,35
1783877020,processor-5dfd97546d-wgjlp,434,38
1783877022,processor-5dfd97546d-5jn4d,383,35
1783877022,processor-5dfd97546d-wgjlp,434,38
1783877024,processor-5dfd97546d-5jn4d,383,35
1783877024,processor-5dfd97546d-wgjlp,434,38
1783877026,processor-5dfd97546d-5jn4d,383,35
1783877026,processor-5dfd97546d-wgjlp,434,38
1783877028,processor-5dfd97546d-5jn4d,383,35
1783877028,processor-5dfd97546d-wgjlp,434,38
1783877031,processor-5dfd97546d-5jn4d,383,35
1783877031,processor-5dfd97546d-wgjlp,434,38
1783877033,processor-5dfd97546d-5jn4d,383,35
1783877033,processor-5dfd97546d-wgjlp,434,38
1783877035,processor-5dfd97546d-5jn4d,336,35
1783877035,processor-5dfd97546d-wgjlp,451,38
1783877037,processor-5dfd97546d-5jn4d,336,35
1783877037,processor-5dfd97546d-wgjlp,451,38
1783877039,processor-5dfd97546d-5jn4d,336,35
1783877039,processor-5dfd97546d-wgjlp,451,38
1783877042,processor-5dfd97546d-5jn4d,336,35
1783877042,processor-5dfd97546d-wgjlp,451,38
1783877044,processor-5dfd97546d-5jn4d,336,35
1783877044,processor-5dfd97546d-wgjlp,451,38
1783877046,processor-5dfd97546d-5jn4d,336,35
1783877046,processor-5dfd97546d-wgjlp,451,38
1783877048,processor-5dfd97546d-5jn4d,336,35
1783877048,processor-5dfd97546d-wgjlp,451,38
1783877050,processor-5dfd97546d-5jn4d,332,35
1783877050,processor-5dfd97546d-wgjlp,451,38
1783877052,processor-5dfd97546d-5jn4d,332,35
1783877052,processor-5dfd97546d-wgjlp,451,38
1783877055,processor-5dfd97546d-5jn4d,332,35
1783877055,processor-5dfd97546d-wgjlp,451,38
1783877057,processor-5dfd97546d-5jn4d,332,35
1783877057,processor-5dfd97546d-wgjlp,451,38
1783877059,processor-5dfd97546d-5jn4d,332,35
1783877059,processor-5dfd97546d-wgjlp,451,38
1783877061,processor-5dfd97546d-5jn4d,332,35
1783877061,processor-5dfd97546d-wgjlp,451,38
