ts_unix,pod,cpu_m,mem_mi
1786293925,processor-86bcb8fdc5-mcpss,9,35
1786293927,processor-86bcb8fdc5-mcpss,9,35
1786293929,processor-86bcb8fdc5-mcpss,9,35
1786293931,processor-86bcb8fdc5-mcpss,9,35
1786293934,processor-86bcb8fdc5-mcpss,9,35
1786293936,processor-86bcb8fdc5-mcpss,10,35
1786293938,processor-86bcb8fdc5-mcpss,10,35
1786293940,processor-86bcb8fdc5-mcpss,10,35
1786293942,processor-86bcb8fdc5-mcpss,10,35
1786293945,processor-86bcb8fdc5-mcpss,10,35
1786293947,processor-86bcb8fdc5-mcpss,10,35
1786293949,processor-86bcb8fdc5-mcpss,632,35
1786293951,processor-86bcb8fdc5-mcpss,632,35
1786293953,processor-86bcb8fdc5-mcpss,632,35
1786293956,processor-86bcb8fdc5-mcpss,632,35
1786293958,processor-86bcb8fdc5-mcpss,632,35
1786293960,processor-86bcb8fdc5-mcpss,632,35
1786293962,processor-86bcb8fdc5-mcpss,632,35
1786293964,processor-86bcb8fdc5-mcpss,728,35
1786293967,processor-86bcb8fdc5-mcpss,728,35
1786293969,processor-86bcb8fdc5-mcpss,728,35
1786293971,processor-86bcb8fdc5-mcpss,728,35
1786293973,processor-86bcb8fdc5-mcpss,728,35
1786293975,processor-86bcb8fdc5-mcpss,728,35
1786293978,processor-86bcb8fdc5-mcpss,728,35
1786293980,processor-86bcb8fdc5-mcpss,723,35
1786293982,processor-86bcb8fdc5-mcpss,723,35
1786293984,processor-86bcb8fdc5-mcpss,723,35
1786293986,processor-86bcb8fdc5-mcpss,723,35
1786293989,processor-86bcb8fdc5-mcpss,723,35
1786293991,processor-86bcb8fdc5-mcpss,723,35
1786293993,processor-86bcb8fdc5-mcpss,723,35
1786293995,processor-86bcb8fdc5-mcpss,679,35
1786293997,processor-86bcb8fdc5-mcpss,679,35
1786294000,processor-86bcb8fdc5-mcpss,679,35
1786294002,processor-86bcb8fdc5-mcpss,679,35
1786294004,processor-86bcb8fdc5-mcpss,679,35
1786294006,processor-86bcb8fdc5-mcpss,679,35
1786294008,processor-86bcb8fdc5-mcpss,679,35
1786294010,processor-86bcb8fdc5-mcpss,655,35
1786294012,processor-86bcb8fdc5-mcpss,655,35
1786294014,processor-86bcb8fdc5-mcpss,655,35
