ts_unix,pod,cpu_m,mem_mi
1789055366,processor-67575b846-9wmfm,162,35
1789055368,processor-67575b846-9wmfm,162,35
1789055370,processor-67575b846-9wmfm,162,35
1789055372,processor-67575b846-9wmfm,162,35
1789055375,processor-67575b846-9wmfm,162,35
1789055377,processor-67575b846-9wmfm,1,35
1789055379,processor-67575b846-9wmfm,1,35
1789055381,processor-67575b846-9wmfm,1,35
1789055383,processor-67575b846-9wmfm,1,35
1789055385,processor-67575b846-9wmfm,1,35
1789055387,processor-67575b846-9wmfm,1,35
1789055389,processor-67575b846-9wmfm,1,35
1789055391,processor-67575b846-9wmfm,181,35
1789055393,processor-67575b846-9wmfm,181,35
1789055396,processor-67575b846-9wmfm,181,35
1789055398,processor-67575b846-9wmfm,181,35
1789055400,processor-67575b846-9wmfm,181,35
1789055402,processor-67575b846-9wmfm,181,35
1789055404,processor-67575b846-9wmfm,181,35
1789055406,processor-67575b846-9wmfm,229,35
1789055408,processor-67575b846-9wmfm,229,35
1789055410,processor-67575b846-9wmfm,229,35
1789055412,processor-67575b846-9wmfm,229,35
1789055414,processor-67575b846-9wmfm,229,35
1789055417,processor-67575b846-9wmfm,229,35
1789055419,processor-67575b846-9wmfm,229,35
1789055421,processor-67575b846-9wmfm,242,35
1789055437,processor-79945475-mn7wj,96,34
1789055439,processor-79945475-mn7wj,96,34
1789055441,processor-79945475-mn7wj,96,34
1789055443,processor-79945475-mn7wj,96,34
1789055445,processor-79945475-mn7wj,96,34
1789055447,processor-79945475-mn7wj,96,34
1789055449,processor-79945475-mn7wj,96,34
1789055451,processor-79945475-gbnt6,20,34
1789055451,processor-79945475-mn7wj,2,34
1789055453,processor-79945475-gbnt6,20,34
1789055453,processor-79945475-mn7wj,2,34
1789055456,processor-79945475-gbnt6,20,34
1789055456,processor-79945475-mn7wj,2,34
1789055458,processor-79945475-gbnt6,20,34
1789055458,processor-79945475-mn7wj,2,34
1789055460,processor-79945475-gbnt6,20,34
1789055460,processor-79945475-mn7wj,2,34
1789055462,processor-79945475-gbnt6,20,34
1789055462,processor-79945475-mn7wj,2,34
1789055464,processor-79945475-gbnt6,20,34
1789055464,processor-79945475-mn7wj,2,34
1789055466,processor-79945475-gbnt6,1,34
1789055466,processor-79945475-mn7wj,2,34
1789055468,processor-79945475-gbnt6,1,34
1789055468,processor-79945475-mn7wj,2,34
1789055470,processor-79945475-gbnt6,1,34
1789055470,processor-79945475-mn7wj,2,34
1789055472,processor-79945475-gbnt6,1,34
1789055472,processor-79945475-mn7wj,2,34
1789055474,processor-79945475-gbnt6,1,34
1789055474,processor-79945475-mn7wj,2,34
1789055476,processor-79945475-gbnt6,1,34
1789055476,processor-79945475-mn7wj,2,34
1789055479,processor-79945475-gbnt6,1,34
1789055479,processor-79945475-mn7wj,2,34
1789055481,processor-79945475-gbnt6,1,34
1789055481,processor-79945475-mn7wj,3,34
1789055483,processor-79945475-gbnt6,1,34
1789055483,processor-79945475-mn7wj,3,34
1789055485,processor-79945475-gbnt6,1,34
1789055485,processor-79945475-mn7wj,3,34
1789055487,processor-79945475-gbnt6,1,34
1789055487,processor-79945475-mn7wj,3,34
1789055489,processor-79945475-gbnt6,1,34
1789055489,processor-79945475-mn7wj,3,34
1789055491,processor-79945475-gbnt6,1,34
1789055491,processor-79945475-mn7wj,3,34
1789055493,processor-79945475-gbnt6,1,34
1789055493,processor-79945475-mn7wj,3,34
1789055495,processor-79945475-gbnt6,1,34
1789055495,processor-79945475-mn7wj,3,34
1789055497,processor-79945475-gbnt6,1,34
1789055497,processor-79945475-mn7wj,3,34
1789055499,processor-79945475-gbnt6,1,34
1789055499,processor-79945475-mn7wj,3,34
1789055502,processor-79945475-gbnt6,1,34
1789055502,processor-79945475-mn7wj,3,34
1789055504,processor-79945475-gbnt6,1,34
1789055504,processor-79945475-mn7wj,3,34
1789055506,processor-79945475-gbnt6,1,34
1789055506,processor-79945475-mn7wj,3,34
1789055508,processor-79945475-gbnt6,1,34
1789055508,processor-79945475-mn7wj,3,34
1789055510,processor-79945475-gbnt6,1,34
1789055510,processor-79945475-mn7wj,3,34
1789055512,processor-79945475-gbnt6,1,34
1789055512,processor-79945475-mn7wj,3,34
1789055514,processor-79945475-gbnt6,1,34
1789055514,processor-79945475-mn7wj,3,34
1789055516,processor-79945475-gbnt6,1,34
1789055516,processor-79945475-mn7wj,3,34
1789055518,processor-79945475-gbnt6,1,34
1789055518,processor-79945475-mn7wj,3,34
1789055520,processor-79945475-gbnt6,1,34
1789055520,processor-79945475-mn7wj,3,34
1789055523,processor-79945475-gbnt6,1,34
1789055523,processor-79945475-mn7wj,3,34
1789055525,processor-79945475-gbnt6,1,34
1789055525,processor-79945475-mn7wj,3,34
