ts_unix,pod,cpu_m,mem_mi
1788985535,processor-56587fc7f7-mtmpl,178,35
1788985537,processor-56587fc7f7-mtmpl,178,35
1788985539,processor-56587fc7f7-mtmpl,8,35
1788985541,processor-56587fc7f7-mtmpl,8,35
1788985543,processor-56587fc7f7-mtmpl,8,35
1788985545,processor-56587fc7f7-mtmpl,8,35
1788985547,processor-56587fc7f7-mtmpl,8,35
1788985550,processor-56587fc7f7-mtmpl,8,35
1788985552,processor-56587fc7f7-mtmpl,8,35
1788985554,processor-56587fc7f7-mtmpl,291,35
1788985556,processor-56587fc7f7-mtmpl,291,35
1788985558,processor-56587fc7f7-mtmpl,291,35
1788985561,processor-56587fc7f7-mtmpl,291,35
1788985563,processor-56587fc7f7-mtmpl,291,35
1788985565,processor-56587fc7f7-mtmpl,291,35
1788985567,processor-56587fc7f7-mtmpl,291,35
1788985569,processor-56587fc7f7-mtmpl,499,36
1788985571,processor-56587fc7f7-mtmpl,499,36
1788985574,processor-56587fc7f7-mtmpl,499,36
1788985576,processor-56587fc7f7-mtmpl,499,36
1788985578,processor-56587fc7f7-mtmpl,499,36
1788985580,processor-56587fc7f7-mtmpl,499,36
1788985582,processor-56587fc7f7-mtmpl,499,36
1788985585,processor-56587fc7f7-mtmpl,499,36
1788985587,processor-56587fc7f7-mtmpl,499,36
1788985589,processor-56587fc7f7-mtmpl,499,36
1788985591,processor-56587fc7f7-mtmpl,499,36
1788985593,processor-56587fc7f7-mtmpl,499,36
1788985595,processor-56587fc7f7-mtmpl,499,36
1788985598,processor-56587fc7f7-mtmpl,499,36
1788985600,processor-56587fc7f7-mtmpl,499,36
1788985602,processor-56587fc7f7-mtmpl,499,36
1788985604,processor-56587fc7f7-mtmpl,499,36
1788985607,processor-56587fc7f7-mtmpl,499,36
1788985609,processor-56587fc7f7-mtmpl,499,36
1788985611,processor-56587fc7f7-mtmpl,499,36
1788985613,processor-56587fc7f7-mtmpl,497,36
1788985615,processor-56587fc7f7-mtmpl,497,36
1788985617,processor-56587fc7f7-mtmpl,497,36
1788985619,processor-56587fc7f7-mtmpl,497,36
1788985622,processor-56587fc7f7-mtmpl,497,36
1788985624,processor-56587fc7f7-mtmpl,497,36
1788985626,processor-56587fc7f7-mtmpl,497,36
1788985628,processor-56587fc7f7-mtmpl,496,36
1788985630,processor-56587fc7f7-mtmpl,496,36
1788985632,processor-56587fc7f7-mtmpl,496,36
1788985634,processor-56587fc7f7-mtmpl,496,36
1788985636,processor-56587fc7f7-mtmpl,496,36
1788985639,processor-56587fc7f7-mtmpl,496,36
