ts_unix,pod,cpu_m,mem_mi
1789037831,processor-67575b846-b9zpq,115,36
1789037836,processor-67575b846-b9zpq,115,36
1789037841,processor-67575b846-b9zpq,115,36
1789037847,processor-67575b846-b9zpq,243,36
1789037852,processor-67575b846-b9zpq,243,36
1789037857,processor-67575b846-b9zpq,243,36
1789037862,processor-67575b846-b9zpq,250,37
1789037862,processor-67575b846-mgxq4,236,35
1789037867,processor-67575b846-b9zpq,250,37
1789037867,processor-67575b846-mgxq4,236,35
1789037872,processor-67575b846-b9zpq,250,37
1789037872,processor-67575b846-mgxq4,236,35
1789037877,processor-67575b846-b9zpq,248,36
1789037877,processor-67575b846-mgxq4,239,35
1789037882,processor-67575b846-b9zpq,248,36
1789037882,processor-67575b846-mgxq4,239,35
1789037888,processor-67575b846-b9zpq,248,36
1789037888,processor-67575b846-mgxq4,239,35
1789037893,processor-67575b846-b9zpq,249,36
1789037893,processor-67575b846-mgxq4,234,35
1789037893,processor-67575b846-zvlpk,251,36
1789037898,processor-67575b846-b9zpq,249,36
1789037898,processor-67575b846-mgxq4,234,35
1789037898,processor-67575b846-zvlpk,251,36
1789037903,processor-67575b846-b9zpq,249,36
1789037903,processor-67575b846-mgxq4,234,35
1789037903,processor-67575b846-zvlpk,251,36
1789037908,processor-67575b846-b9zpq,249,36
1789037908,processor-67575b846-jtnfc,156,35
1789037908,processor-67575b846-mgxq4,199,35
1789037908,processor-67575b846-zvlpk,250,36
1789037913,processor-67575b846-b9zpq,249,36
1789037913,processor-67575b846-jtnfc,156,35
1789037913,processor-67575b846-mgxq4,199,35
1789037913,processor-67575b846-zvlpk,250,36
1789037918,processor-67575b846-b9zpq,251,36
1789037918,processor-67575b846-jtnfc,151,35
1789037918,processor-67575b846-mgxq4,150,35
1789037918,processor-67575b846-zvlpk,251,36
1789037924,processor-67575b846-b9zpq,251,36
1789037924,processor-67575b846-jtnfc,151,35
1789037924,processor-67575b846-mgxq4,150,35
1789037924,processor-67575b846-zvlpk,251,36
1789037929,processor-67575b846-b9zpq,251,36
1789037929,processor-67575b846-jtnfc,151,35
1789037929,processor-67575b846-mgxq4,150,35
1789037929,processor-67575b846-zvlpk,251,36
1789037934,processor-67575b846-b9zpq,249,36
1789037934,processor-67575b846-jtnfc,113,35
1789037934,processor-67575b846-mgxq4,145,35
1789037934,processor-67575b846-zvlpk,250,36
1789037939,processor-67575b846-b9zpq,249,36
1789037939,processor-67575b846-jtnfc,113,35
1789037939,processor-67575b846-mgxq4,145,35
1789037939,processor-67575b846-zvlpk,250,36
1789037944,processor-67575b846-b9zpq,249,36
1789037944,processor-67575b846-jtnfc,113,35
