run,replicas,athletes,target_rate_msg_s,offered,delivered,loss_pct,consumed,acked,write_errors,thr_acked_s,lat_transport_mean_ms,lat_transport_p95_ms,lat_transport_p99_ms,lat_transport_p95worst_ms,lat_persist_mean_ms,lat_persist_p95_ms,lat_persist_p99_ms,lat_persist_p95worst_ms,cpu_peak_m,cpu_mean_m,mem_peak_mi,mem_mean_mi
R1_N32,1,32,1600,127450,5298,95.84,5299,5298,0,45.5,30148.32,33728.25,33791.6,45190.58,327.63,540.5,582.61,712.78,41.0,31.0,34.0,33.8
R1_N48,1,48,2400,191701,5321,97.22,4964,4732,0,32.3,48642.34,51165.02,51201.16,76405.61,322.55,556.06,592.95,627.0,61.0,39.7,34.0,34.0
R1_N64,1,64,3200,255881,5257,97.95,4728,4754,0,23.0,74552.0,78256.44,78276.71,132607.69,356.96,577.11,618.39,3057.73,53.0,31.2,34.0,34.0
R2_N32,2,32,1600,127450,10382,91.85,9940,9487,0,80.2,34525.63,37936.69,37978.97,48909.14,364.42,581.31,633.45,821.08,88.0,72.1,68.0,62.6
R2_N48,2,48,2400,191701,10368,94.59,9489,9542,0,57.7,55211.29,56166.73,56218.25,97257.67,401.31,638.25,698.01,888.7,97.0,69.5,68.0,68.0
R2_N64,2,64,3200,255881,10374,95.95,9540,9121,0,43.5,83639.75,81496.64,81551.83,137144.13,470.64,717.01,758.09,3180.41,102.0,66.6,68.0,68.0
R3_N32,3,32,1600,127450,15385,87.93,14581,14089,0,122.4,31665.29,35703.22,35721.71,43902.25,404.87,636.46,686.11,11555.65,238.0,134.0,101.0,95.5
R3_N48,3,48,2400,191701,15473,91.93,14646,14781,0,87.2,56457.59,58512.12,58517.0,95560.96,443.81,707.04,750.74,3192.98,182.0,120.2,102.0,102.0
R3_N64,3,64,3200,255881,15597,93.9,13591,13372,0,51.0,109398.2,106800.19,106834.94,192536.62,578.27,877.16,950.89,2221.36,212.0,91.6,102.0,102.0
