ts_unix,pod,cpu_m,mem_mi
1783876227,processor-5dfd97546d-5jn4d,593,35
1783876229,processor-5dfd97546d-5jn4d,593,35
1783876232,processor-5dfd97546d-5jn4d,593,35
1783876234,processor-5dfd97546d-5jn4d,593,35
1783876236,processor-5dfd97546d-5jn4d,593,35
1783876238,processor-5dfd97546d-5jn4d,593,35
1783876240,processor-5dfd97546d-5jn4d,294,35
1783876243,processor-5dfd97546d-5jn4d,294,35
1783876245,processor-5dfd97546d-5jn4d,294,35
1783876247,processor-5dfd97546d-5jn4d,294,35
1783876249,processor-5dfd97546d-5jn4d,294,35
1783876252,processor-5dfd97546d-5jn4d,294,35
1783876254,processor-5dfd97546d-5jn4d,914,35
1783876257,processor-5dfd97546d-5jn4d,914,35
1783876260,processor-5dfd97546d-5jn4d,914,35
1783876262,processor-5dfd97546d-5jn4d,914,35
1783876264,processor-5dfd97546d-5jn4d,914,35
1783876267,processor-5dfd97546d-5jn4d,914,35
1783876269,processor-5dfd97546d-5jn4d,896,35
1783876271,processor-5dfd97546d-5jn4d,896,35
1783876274,processor-5dfd97546d-5jn4d,896,35
1783876276,processor-5dfd97546d-5jn4d,896,35
1783876278,processor-5dfd97546d-5jn4d,896,35
1783876280,processor-5dfd97546d-5jn4d,896,35
1783876282,processor-5dfd97546d-5jn4d,896,35
1783876285,processor-5dfd97546d-5jn4d,863,35
1783876287,processor-5dfd97546d-5jn4d,863,35
1783876289,processor-5dfd97546d-5jn4d,863,35
1783876291,processor-5dfd97546d-5jn4d,863,35
1783876294,processor-5dfd97546d-5jn4d,863,35
1783876296,processor-5dfd97546d-5jn4d,863,35
1783876298,processor-5dfd97546d-5jn4d,863,35
1783876300,processor-5dfd97546d-5jn4d,901,35
1783876303,processor-5dfd97546d-5jn4d,901,35
1783876305,processor-5dfd97546d-5jn4d,901,35
1783876307,processor-5dfd97546d-5jn4d,901,35
1783876309,processor-5dfd97546d-5jn4d,901,35
1783876313,processor-5dfd97546d-5jn4d,901,35
1783876315,processor-5dfd97546d-5jn4d,878,35
1783876317,processor-5dfd97546d-5jn4d,878,35
1783876319,processor-5dfd97546d-5jn4d,878,35
1783876321,processor-5dfd97546d-5jn4d,878,35
